"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","price_higher_pmp","price_too_low","cntr_result"
1394563,39,0,0,24,295420,0,1,1,0,0,0.29167,0,0,1
1394566,1970,0,0,255,196026,0,1,1,0,0,0.0549,0,0,1
1394569,98,0,0,32,245623,0,1,1,0,0,0.125,0,0,1
1394572,396,0,0,173,663627,0,1,1,0,0,0.11561,0,0,1
1394574,39,0,0,7,166096,0,1,1,0,0,0.28571,0,0,1
1394575,1458,0,0,6,8966891,0,1,1,0,0,0.16667,0,0,1
1394577,135,0,0,1,32333,0,1,1,0,0,1,0,0,1
1394578,111,0,0,1,29370,0,1,1,0,0,1,0,0,1
1394580,2256,0,0,1,286425,0,1,1,0,0,1,0,0,1
1394586,419,0,0,12,1981357,0,1,1,0,0,0.08333,0,0,1
1394592,1694,0.00118,0,33,50873,0,1,1,0,0,0.15152,0,0,1
1394594,49,0,0,16,1474559,0,1,1,0,0,0.125,0,0,1
1394595,1694,0.00118,0,559,102044,0,1,0.98032,0,0,0.10197,0,0,1
1394597,85,0,0,1,782096,0,1,1,0,0,1,0,0,1
1394598,1694,0.00118,0,224,170210,0,1,1,0,0,0.12054,0,0,1
1394601,55,0,0,6,324166,0,1,1,0,0,0.5,0,0,1
1394609,1211,0,0,17,293478,0,1,1,0,0,0.11765,0,0,1
1394612,1211,0,0,17,293478,0,1,1,0,0,0.05882,0,0,1
1394618,955,0,0,27,152205,0,1,1,0,0,0.03704,0,0,1
1394620,445,0,0,77,399875,0,1,1,0,0,0.1039,0,0,1
1394632,37,0,0,6,611850,0,1,1,0,0,0.16667,0,0,1
1394637,37,0,0,2,306500,0,1,1,0,0,1,0,0,1
1394643,752,0,0,16,700383,0,1,1,0,0,0.1875,0,0,1
1394649,648,0,0,8,409995,0,1,1,0,0,0.125,0,0,1
1394652,773,0,0,37,326404,0,1,1,0,0,0.16216,0,0,1
1394658,2110,0,0,27,152205,0,1,1,0,0,0.18519,0,1,1
1394661,2157,0,0,1,660000,0,1,1,0,0,1,0,0,1
1394666,77,0,0,3,205450,0,1,1,0,0,1,0,0,1
1394669,77,0,0,3,205450,0,1,1,0,0,1,0,0,1
1394677,6408,0,0,24,397729,0,1,1,0,0,0.16667,0,0,1
1394678,6408,0,0,24,397729,0,1,1,0,0,0.16667,0,0,1
1394680,6408,0,0,24,397729,0,1,1,0,0,0.16667,0,0,1
1394681,6408,0,0,24,397729,0,1,1,0,0,0.29167,0,0,1
1394683,2398,0,0,40,325684,0,1,1,0,0,0.05,0,0,1
1394684,996,0,0,1,228000,0,1,1,0,0,1,0,0,1
1394686,648,0,0,2,552734,0,1,1,0,0,0.5,0,0,1
1394689,6408,0,0,24,397729,0,1,1,0,0,0.20833,0,0,1
1394692,6408,0,0,24,397729,0,1,1,0,0,0.16667,0,0,1
1394695,2398,0,0,209,317740,0,1,1,0,0,0.09569,0,0,1
1394697,26,0,0,6,210833,0,1,1,0,0,0.16667,0,0,1
1394698,1211,0,0,149,146412,0,1,1,0,0,0.09396,0,0,1
1394700,1211,0,0,12,56489,0,1,1,0,0,0.08333,0,0,1
1394701,177,0,0,1,3895,0,1,1,0,0,1,0,0,1
1394703,1211,0,0,149,146412,0,1,1,0,0,0.14094,0,0,1
1394704,2398,0,0,17,78749,0,1,1,0,0,0.17647,0,0,1
1394706,1458,0,0,1,160866,0,1,1,0,0,1,0,0,1
1394709,716,0.00279,0,1,97000,0,1,1,0,0,1,0,0,1
1394712,5428,0,0,38,110495,0,1,1,0,0,0.10526,0,0,1
1394715,648,0,0,348,1237047,0,1,1,0,0,0.20977,0,0,1
1394720,6408,0,0,13,284366,0,1,1,0,0,0.07692,0,0,1
1394724,2398,0,0,84,92515,0,1,1,0,0,0.19048,0,0,1
1394727,138,0,0,9,938941,0,1,1,0,0,0.22222,0,0,1
1394740,1200,0,0,3,92159,0,1,1,0,0,0.66667,0,0,1
1394743,70,0.01429,0,0,,0,0,0,0,0,0,0,0,1
1394744,219,0,0,2,239720,0,1,1,0,0,0.5,0,0,1
1394747,509,0,0,1,9700000,0,1,1,0,0,1,0,0,1
1394752,509,0,0,3,57333,0,1,1,0,0,0.33333,0,0,1
1394758,5428,0,0,224,170210,0,1,1,0,0,0.11607,0,0,1
1394760,5428,0,0,224,170210,0,1,1,0,0,0.02232,0,0,1
1394761,5428,0,0,224,170210,0,1,1,0,0,0.04464,0,1,1
1394763,5428,0,0,17,293478,0,1,1,0,0,0.17647,0,0,1
1394764,5428,0,0,224,170210,0,1,1,0,0,0.14286,0,0,1
1394766,5428,0,0,224,170210,0,1,1,0,0,0.125,0,0,1
1394769,662,0,0,4,305873,0,1,1,0,0,0.5,0,0,1
1394772,634,0,0,2,35209,0,1,1,0,0,0.5,0,0,1
1394778,39,0,0,3,274333,0,1,1,0,0,0.66667,0,0,1
1394783,6408,0,0,12,263228,0,1,1,0,0,0.08333,0,0,1
1394786,716,0.00279,0,12,513921,0,1,1,0,0,0.16667,0,0,1
1394789,83,0,0,2,249500,0,1,1,0,0,0.5,0,0,1
1394792,716,0.00279,0,118,337041,0,1,1,0,0,0.08475,0,0,1
1394795,716,0.00279,0,90,429148,0,1,1,0,0,0.02222,0,0,1
1394798,1970,0,0,60,89405,0,1,1,0,0,0.1,0,0,1
1394803,199,0,0,5,377497,0,1,1,0,0,0.2,0,0,1
1394809,716,0.00279,0,63,378841,0,1,1,0,0,0.06349,0,0,1
1394810,2,0,0,7,4031490,0,1,1,0,0.14286,0.28571,0,0,1
1394812,1732,0,0,153,211954,0,1,1,0,0,0.04575,0,0,1
1394815,320,0,0,69,1027251,0,1,1,0,0,0.2029,0,0,1
1394821,1200,0,0,3,31525,0,1,1,0,0,0.66667,0,0,1
1394824,6408,0,0,6,210005,0,1,0.83333,0,0,0.33333,0,0,1
1394826,630,0.00317,0,1,69781,0,1,1,0,0,1,0,0,1
1394829,109,0,0,45,249105,0,1,1,0,0,0.04444,0,0,1
1394830,109,0,0,45,249105,0,1,1,0,0,0.17778,0,0,1
1394832,1200,0,0,41,136958,0,1,1,0,0,0.17073,0,0,1
1394835,109,0,0,45,249105,0,1,1,0,0,0.13333,0,0,1
1394838,630,0.00317,0,1,9500,0,1,1,0,0,1,0,1,1
1394841,52,0,0,3,419114,0,1,1,0,0,0.66667,0,0,1
1394843,111,0,0,1,300610,0,1,1,0,0,1,0,0,1
1394844,6408,0,0,110,467431,0,1,1,0,0,0.1,0,0,1
1394846,1732,0,0,4,555624,0,1,1,0,0,0.5,0,0,1
1394847,158,0,0,1,490000,0,1,1,0,0,1,0,0,1
1394849,92,0,0,2,310000,0,1,1,0,0,1,0,0,1
1394850,64,0,0,3,225094,0,1,1,0,0,1,0,0,1
1394852,796,0.00126,0,134,179894,0,1,1,0,0,0.06716,0,0,1
1394855,1970,0,0,5,159805,0,1,1,0,0,0.2,0,1,1
1394858,8,0,0,2,167625,0,1,1,0,0,1,0,0,1
1394863,1200,0,0,204,122477,0,1,1,0,0,0.03922,0,0,1
1394864,452,0,0,2,31500,0,1,1,0,0,1,0,0,1
1394866,26,0,0,468,167731,0,1,0.99786,0,0,0.12821,0,0,1
1394869,36,0,0,18,103011,0,1,1,0,0,0.22222,0,0,1
1394870,741,0,0,9,339730,0,1,1,0,0,0.11111,0,0,1
1394875,33,0,0,4,240795,0,1,1,0,0,0.5,0,0,1
1394881,2256,0,0,6,126409,0,1,1,0,0,0.33333,0,1,1
1394884,2157,0,0,43,455408,0,1,1,0,0,0.30233,0,0,1
1394886,396,0,0,1,210200,0,1,1,0,0,1,0,0,1
1394887,28,0,0,2,489000,0,1,1,0,0,1,0,0,1
1394889,92,0,0,2,310000,0,1,1,0,0,1,0,0,1
1394892,1211,0,0,10,223395,0,1,1,0,0,0.4,0,0,1
1394893,40,0,0,13,158837,0,1,0.92308,0,0,0.07692,0,0,1
1394898,40,0,0,38,98779,0,1,1,0,0,0.02632,0,0,1
1394904,47,0,0,18,461805,0,1,1,0,0,0.16667,0,0,1
1394906,2256,0,0,4,18719,0,1,1,0,0,0.25,0,0,1
1394907,2256,0,0,60,89405,0,1,1,0,0,0.16667,0,0,1
1394912,2256,0,0,559,102044,0,1,0.98032,0,0,0.10733,0,0,1
1394915,177,0,0,2,17050,0,1,1,0,0,0.5,0,0,1
1394921,5428,0,0,43,56765,0,1,0.97674,0,0,0.06977,0,0,1
1394926,642,0,0,1,575374191,0,1,1,0,0,1,0,0,1
1394927,753,0.00133,0,12,72492,0,1,1,0,0,0.08333,0,0,1
1394930,2,0,0,10,291600,0,1,1,0,0,0.1,0,0,1
1394933,5428,0,0,43,56765,0,1,0.97674,0,0,0.09302,0,0,1
1394935,145,0,0,1,30001,0,1,1,0,0,1,0,0,1
1394938,192,0.00521,0,2,495000,0,1,1,0,0,1,0,0,1
1394941,2256,0,0,559,102044,0,1,0.98032,0,0,0.13775,0,0,1
1394946,2110,0,0,1,244798,0,1,1,0,0,1,0,0,1
1394947,1200,0,0,7,157692,0,1,1,0,0,0.14286,0,0,1
1394949,1200,0,0,3,20416,0,1,1,0,0,0.66667,0,0,1
1394950,581,0,0,1,400000,0,1,1,0,0,1,0,0,1
1394952,239,0,0,1,354978,0,1,1,0,0,1,0,0,1
1394955,2110,0,0,8,159486,0,1,1,0,0,0.375,0,0,1
1394956,30,0,0,84,122574,0,1,1,0,0,0.16667,0,0,1
1394958,1771,0,0,1,37700,0,1,1,0,0,1,0,0,1
1394961,3,0,0,15,532327,0,1,1,0,0,0.13333,0,0,1
1394964,5428,0,0,1,179000,0,1,1,0,0,1,0,1,1
1394967,716,0.00279,0,2,308220,0,1,1,0,0,0.5,0,0,1
1394969,630,0.00317,0,1,56000,0,1,1,0,0,1,0,0,1
1394972,642,0,0,5,3078403,0,1,1,0,0,0.2,0,0,1
1394973,186,0,0,34,214902,0,1,1,0,0,0.05882,0,0,1
1394989,17,0,0,20,227252,0,1,1,0,0,0.3,0,0,1
1394990,135,0,0,10,173183,0,1,1,0,0,0.4,0,0,1
1394992,2256,0,0,38,110495,0,1,1,0,0,0.10526,0,0,1
1394993,319,0,0.00313,12,848990,0,1,1,0,0,0.5,0,0,1
1394996,716,0.00279,0,1,140023,0,1,1,0,0,1,0,0,1
1395001,716,0.00279,0,2,2165180,0,1,1,0,0,0.5,0,0,1
1395004,716,0.00279,0,7,1283364,0,1,1,0,0,0.14286,0,0,1
1395007,716,0.00279,0,5,676381,0,1,1,0,0,0.4,0,0,1
1395010,716,0.00279,0,4,362438,0,1,1,0,0,0.25,0,0,1
1395013,716,0.00279,0,1,418484,0,1,1,0,0,1,0,0,1
1395015,716,0.00279,0,2,308220,0,1,1,0,0,0.5,0,0,1
1395016,716,0.00279,0,5,676381,0,1,1,0,0,0.2,0,0,1
1395035,716,0.00279,0,118,337041,0,1,1,0,0,0.05932,0,0,1
1395044,716,0.00279,0,6,1277844,0,1,1,0,0,0.16667,0,0,1
1395050,716,0.00279,0,61,410296,0,1,1,0,0,0.01639,0,0,1
1395067,321,0,0,153,211954,0,1,1,0,0,0.10458,0,0,1
1395073,716,0.00279,0,1,336080,0,1,1,0,0,1,0,0,1
1395075,716,0.00279,0,25,965091,0,1,1,0,0,0.08,0,0,1
1395078,73,0,0,46,129890,0,1,1,0,0,0.19565,0,1,1
1395079,14,0,0,1,144900,0,1,1,0,0,1,0,0,1
1395084,716,0.00279,0,74,241282,0,1,1,0,0,0.13514,0,0,1
1395087,73,0,0,1,67500,0,1,1,0,0,1,0,0,1
1395090,1168,0,0,224,170210,0,1,1,0,0,0.05357,0,1,1
1395092,306,0,0,1,621250,0,1,1,0,0,1,0,0,1
1395096,1211,0,0,1,300473,0,1,1,0,0,1,0,0,1
1395099,2256,0,0,559,102044,0,1,0.98032,0,0,0.10018,0,0,1
1395101,194,0.00515,0,1,1435200,0,1,1,0,0,1,0,0,1
1395104,2110,0,0,42,475204,0,1,1,0,0,0.04762,0,0,1
1395113,44,0,0,11,129832,0,1,1,0,0,0.27273,0,0,1
1395115,613,0,0,9,517986,0,1,1,0,0,0.22222,0,0,1
1395116,5428,0,0,224,170210,0,1,1,0,0,0.02679,0,1,1
1395118,1694,0.00118,0,33,50873,0,1,1,0,0,0.06061,0,0,1
1395119,1200,0,0,10,42829,0,1,1,0,0,0.1,0,1,1
1395124,57,0,0,2,198860,0,1,1,0,0,0.5,0,0,1
1395127,115,0,0,1,90000,0,1,1,0,0,1,0,1,1
1395130,109,0,0,4,232272,0,1,1,0,0,0.25,0,0,1
1395133,109,0,0,4,232272,0,1,1,0,0,0.25,0,0,1
1395135,753,0.00133,0,19,341217,0,1,1,0,0,0.15789,0,1,1
1395138,333,0,0,7,146803,0,1,1,0,0,0.28571,0,0,1
1395139,496,0,0,2,337818,0,1,1,0,0,0.5,0,0,1
1395141,333,0,0,7,146803,0,1,1,0,0,0.42857,0,0,1
1395144,1694,0.00118,0,1,21750,0,1,1,0,0,1,0,0,1
1395147,320,0,0,3,592601,0,1,1,0,0,0.66667,0,0,1
1395150,2256,0,0,209,317740,0,1,1,0,0,0.16746,0,0,1
1395153,109,0,0,4,232272,0,1,1,0,0,0.25,0,0,1
1395158,109,0,0,4,232272,0,1,1,0,0,0,0,0,1
1395159,177,0,0,1,10000,0,1,1,0,0,0,0,0,1
1395161,33,0,0,1,299000,0,1,1,0,0,1,0,0,1
1395162,99,0,0,2,832303,0,1,1,0,0,0.5,0,0,1
1395164,109,0,0,64,229230,0,1,1,0,0,0.15625,0,0,1
1395167,109,0,0,64,229230,0,1,1,0,0,0.03125,0,0,1
1395170,613,0,0,8,72805,0,1,0.875,0,0,0.125,0,0,1
1395176,13,0,0,1,205000,0,1,1,0,0,1,0,0,1
1395178,613,0,0,37,326404,0,1,1,0,0,0.18919,0,0,1
1395179,35,0,0,1,1342000,0,1,1,0,0,1,0,0,1
1395181,770,0,0,1,1450800,0,1,1,0,0,1,0,0,1
1395182,2256,0,0,4,52114,0,1,1,0,0,0.25,0,0,1
1395184,1694,0.00118,0,17,152917,0,1,1,0,0,0.05882,0,0,1
1395185,1922,0,0,1,635000,0,1,1,0,0,1,0,0,1
1395190,2398,0,0,17,78749,0,1,1,0,0,0.11765,0,0,1
1395193,1213,0.00082,0,20,210683,0,1,1,0,0,0.2,0,0,1
1395196,2643,0,0,3,231053,0,1,1,0,0,0,0,0,1
1395198,2643,0,0,1,340134,0,1,1,0,0,1,0,0,1
1395201,744,0,0,5,294824,0,1,1,0,0,0.2,0,0,1
1395202,135,0,0,7,58718,0,1,1,0,0,0.28571,0,0,1
1395204,744,0,0,35,77926,0,1,1,0,0,0.14286,0,0,1
1395205,145,0,0,24,11753081,0,1,1,0,0,0.16667,0,0,1
1395213,796,0.00126,0,17,87636,0,1,1,0,0,0.11765,0,0,1
1395216,673,0,0,8,98036,0,1,1,0,0,0.125,0,0,1
1395218,20,0,0,1,18530,0,1,1,0,0,1,0,0,1
1395221,169,0,0,44,647794,0,1,1,0,0,0.02273,0,0,1
1395225,38,0,0,10,1882623,0,1,1,0,0,0.1,0,0,1
1395236,2643,0,0,6,788534,0,1,1,0,0,0.16667,0,0,1
1395238,199,0,0,9,165638,0,1,1,0,0,0.11111,0,1,1
1395239,319,0,0.00313,2,5142719,0,1,1,0,0,0.5,0,0,1
1395241,2398,0,0,17,78749,0,1,1,0,0,0.05882,0,0,1
1395242,69,0,0,10,243170,0,1,1,0,0,0.2,0,1,1
1395244,60,0,0,7,712595,0,1,1,0,0,0.42857,0,0,1
1395247,10,0,0,210,446897,0,1,1,0,0,0.02381,0,0,1
1395250,288,0,0,1,3391,0,1,1,0,0,1,0,0,1
1395253,32,0,0,1,289700,0,1,1,0,0,1,0,0,1
1395258,5428,0,0,224,170210,0,1,1,0,0,0.14286,0,0,1
1395259,2643,0,0,123,174574,0,1,1,0,0,0.07317,0,0,1
1395261,1771,0,0,2,52742,0,1,1,0,0,0.5,0,0,1
1395265,5428,0,0,32,105273,0,1,1,0,0,0.125,0,0,1
1395268,67,0,0,3,971808,0,1,1,0,0,0.33333,0,0,1
1395270,5428,0,0,224,170210,0,1,1,0,0,0.08036,0,1,1
1395273,5428,0,0,32,105273,0,1,1,0,0,0.125,0,0,1
1395276,5428,0,0,111,217178,0,1,1,0,0,0.05405,0,0,1
1395281,62,0,0,35,86799,0,1,0.97143,0,0,0.08571,0,0,1
1395284,2398,0,0,559,102044,0,1,0.98032,0,0,0.11628,0,0,1
1395285,22,0,0,11,236873,0,1,1,0,0,0.09091,0,0,1
1395287,2398,0,0,224,170210,0,1,1,0,0,0.13839,0,0,1
1395288,2398,0,0,559,102044,0,1,0.98032,0,0,0.12165,0,0,1
1395290,2398,0,0,468,167731,0,1,0.99786,0,0,0.10684,0,0,1
1395293,2398,0,0,468,167731,0,1,0.99786,0,0,0.08547,0,1,1
1395296,21,0,0,8,1359218,0,1,1,0,0,0.125,0,1,1
1395301,2643,0,0,2,148879,0,1,1,0,0,0.5,0,0,1
1395302,82,0,0,10,636593,0,1,1,0,0,0.1,0,0,1
1395304,2643,0,0,209,317740,0,1,1,0,0,0.08134,0,0,1
1395305,588,0,0,1,400400,0,1,1,0,0,1,0,0,1
1395307,2256,0,0,10,358153,0,1,1,0,0,0.5,0,0,1
1395308,2643,0,0,20,180384,0,1,1,0,0,0.1,0,0,1
1395310,106,0,0,1,357390,0,1,1,0,0,1,0,0,1
1395313,2643,0,0,39,1043352,0,1,1,0,0,0.15385,0,0,1
1395316,2643,0,0,2,148879,0,1,1,0,0,0.5,0,0,1
1395319,2643,0,0,118,337041,0,1,1,0,0,0.15254,0,0,1
1395321,82,0,0,1,109960,0,1,1,0,0,1,0,0,1
1395325,662,0,0,6,247806,0,1,1,0,0,0.16667,0,0,1
1395327,773,0,0,20,388537,0,1,1,0,0,0.05,0,0,1
1395328,23,0,0,210,446897,0,1,1,0,0,0.03333,0,0,1
1395330,452,0,0,6,852951,0,1,1,0,0,0.33333,0,0,1
1395333,280,0,0,3,357986,0,1,1,0,0,0.33333,0,0,1
1395336,419,0,0,34,214902,0,1,1,0,0,0.20588,0,0,1
1395339,2110,0,0,30,127528,0,1,1,0,0,0.13333,0,0,1
1395342,1168,0,0,6,168767,0,1,1,0,0,0.16667,0,1,1
1395344,1732,0,0,153,211954,0,1,1,0,0,0.10458,0,0,1
1395345,177,0,0,1,49899,0,1,1,0,0,1,0,0,1
1395347,74,0,0,2,320751,0,1,1,0,0,0.5,0,0,1
1395350,2643,0,0,291,196459,0,1,1,0,0,0.19588,0,0,1
1395351,2643,0,0,6,185430,0,1,1,0,0,0.5,0,0,1
1395353,716,0.00279,0,51,1010819,0,1,1,0,0,0.13725,0,0,1
1395356,716,0.00279,0,13,1649651,0,1,1,0,0,0.15385,0,0,1
1395359,452,0,0,6,852951,0,1,1,0,0,0.16667,0,0,1
1395362,124,0,0,6,572833,0,1,1,0,0,0.16667,0,0,1
1395364,1694,0.00118,0,60,89405,0,1,1,0,0,0.08333,0,0,1
1395365,2643,0,0,20,180384,0,1,1,0,0,0.15,0,0,1
1395367,2643,0,0,2,266299,0,1,1,0,0,0.5,0,0,1
1395368,2643,0,0,2,266299,0,1,1,0,0,0,0,0,1
1395370,26,0,0,566,481791,0,1,1,0,0,0.16431,0,0,1
1395371,25,0,0,2,1330041,0,1,1,0,0,0.5,0,0,1
1395373,5428,0,0,4,777098,0,1,1,0,0,0.25,0,1,1
1395376,1694,0.00118,0,7,544329,0,1,1,0,0,0.28571,0,0,1
1395379,1771,0,0,1,108000,0,1,1,0,0,1,0,0,1
1395382,1771,0,0,559,102044,0,1,0.98032,0,0,0.10197,0,0,1
1395384,1213,0.00082,0,559,102044,0,1,0.98032,0,0,0.11807,0,0,1
1395385,50,0,0,566,481791,0,1,1,0,0,0.19965,0,0,1
1395388,716,0.00279,0,2,991925,0,1,1,0,0,0.5,0,0,1
1395393,1200,0,0,26,170400,0,1,1,0,0,0.15385,0,0,1
1395396,752,0,0,15,349683,0,1,1,0,0,0.33333,0,0,1
1395399,26,0,0,33,150861,0,1,1,0,0,0.24242,0,0,1
1395402,13,0,0,1,716800,0,1,1,0,0,1,0,0,1
1395404,321,0,0,45,511477,0,1,1,0,0,0.08889,0,0,1
1395405,28,0,0,88,164830,0,1,1,0,0,0.23864,0,0,1
1395407,124,0,0,81,220770,0,1,1,0,0,0.03704,0,0,1
1395411,28,0,0,255,196026,0,1,1,0,0,0.21176,0,0,1
1395416,124,0,0,6,246936,0,1,1,0,0,0.16667,0,0,1
1395419,22,0,0,9,193850,0,1,1,0,0,0.55556,0,0,1
1395422,124,0,0,291,196459,0,1,1,0,0,0.09966,0,0,1
1395430,194,0.00515,0,17,434870,0,1,1,0,0,0.64706,0,0,1
1395431,13,0,0,1,16000,0,1,1,0,0,1,0,0,1
1395433,996,0,0,10,227025,0,1,1,0,0,0.3,0,0,1
1395436,49,0,0,210,446897,0,1,1,0,0,0.20952,0,0,1
1395439,158,0,0,1,5300231,0,1,1,0,0,1,0,1,1
1395445,93,0,0,2,65172,0,1,1,0,0,0.5,0,0,1
1395447,613,0,0,1,86400,0,1,1,0,0,1,0,0,1
1395453,2643,0,0,20,180384,0,1,1,0,0,0.2,0,0,1
1395454,57,0,0,2,1422503,0,1,1,0,0,0.5,0,0,1
1395456,48,0,0,177,142153,0,1,1,0,0,0.25989,0,0,1
1395459,445,0,0,134,179894,0,1,1,0,0,0.08209,0,1,1
1395462,262,0,0,1,485045,0,1,1,0,0,1,0,0,1
1395467,419,0,0,22,158658,0,1,1,0,0,0.22727,0,1,1
1395468,124,0,0,26,263218,0,1,1,0,0,0.30769,0,0,1
1395470,716,0.00279,0,74,241282,0,1,1,0,0,0.09459,0,0,1
1395471,9,0,0,9,193850,0,1,1,0,0,0.55556,0,0,1
1395473,716,0.00279,0,63,378841,0,1,1,0,0,0.07937,0,0,1
1395474,52,0,0,3,89760,0,1,1,0,0,0.33333,0,0,1
1395476,48,0,0,566,481791,0,1,1,0,0,0.16784,0,0,1
1395479,131,0,0,46,129890,0,1,1,0,0,0.17391,0,0,1
1395482,716,0.00279,0,33,201668,0,1,1,0,0,0.18182,0,1,1
1395485,82,0,0,3,89760,0,1,1,0,0,0.66667,0,0,1
1395487,319,0,0.00313,1,189207,0,1,1,0,0,1,0,1,1
1395488,13,0,0,7,146803,0,1,1,0,0,0,0,0,1
1395490,716,0.00279,0,12,152730,0,1,0.91667,0,0,0.08333,0,1,1
1395491,52,0,0,566,481791,0,1,1,0,0,0.15018,0,0,1
1395493,50,0,0,210,446897,0,1,1,0,0,0.05714,0,0,1
1395497,32,0,0,566,481791,0,1,1,0,0,0.10777,0,0,1
1395499,47,0,0,566,481791,0,1,1,0,0,0.14134,0,0,1
1395502,5428,0,0,60,115985,0,1,1,0,0,0.16667,0,0,1
1395505,52,0,0,1,54800,0,1,1,0,0,1,0,0,1
1395508,12,0,0,1,231840,0,1,1,0,0,1,0,0,1
1395511,143,0,0,1,190200,0,1,1,0,0,1,0,0,1
1395513,52,0,0,4,70000,0,1,1,0,0,1,0,0,1
1395514,199,0,0,25,168606,0,1,1,0,0,0.24,0,0,1
1395516,2643,0,0,20,180384,0,1,1,0,0,0.2,0,0,1
1395517,2643,0,0,1,230123,0,1,1,0,0,0,0,0,1
1395519,55,0,0,18,176543,0,1,1,0,0,0.16667,0,0,1
1395525,109,0,0,74,241282,0,1,1,0,0,0.09459,0,0,1
1395528,5428,0,0,7,544329,0,1,1,0,0,0.28571,0,0,1
1395530,452,0,0,2,689232,0,1,1,0,0,0.5,0,0,1
1395533,752,0,0,5,40677,0,1,1,0,0,0.8,0,0,1
1395534,5428,0,0,23,173654,0,1,1,0,0,0.21739,0,0,1
1395536,5428,0,0,1,219999,0,1,1,0,0,1,0,0,1
1395537,5428,0,0,7,766614,0,1,1,0,0,0.14286,0,0,1
1395551,5428,0,0,2,181367,0,1,1,0,0,0.5,0,0,1
1395553,5428,0,0,24,135582,0,0.875,0.875,0,0,0.33333,0,0,1
1395554,5428,0,0,24,135582,0,0.875,0.875,0,0,0.33333,0,0,1
1395556,5428,0,0,2,165167,0,1,1,0,0,0.5,0,0,1
1395557,5428,0,0,7,766614,0,1,1,0,0,0.28571,0,0,1
1395559,5428,0,0,1,121545,0,1,1,0,0,1,0,0,1
1395562,5428,0,0,3,818673,0,1,1,0,0,0.33333,0,0,1
1395565,5428,0,0,23,173654,0,1,1,0,0,0.26087,0,0,1
1395568,5428,0,0,2,181367,0,1,1,0,0,0.5,0,0,1
1395571,5428,0,0,79,294265,0,1,1,0,0,0.12658,0,0,1
1395573,5428,0,0,24,135582,0,0.875,0.875,0,0,0.33333,0,0,1
1395574,5428,0,0,10,510869,0,1,1,0,0,0.2,0,0,1
1395576,5428,0,0,9,237826,0,1,0.88889,0,0,0.11111,0,0,1
1395577,5428,0,0,2,167273,0,1,1,0,0,0.5,0,0,1
1395579,5428,0,0,2,167273,0,1,1,0,0,0.5,0,0,1
1395585,5428,0,0,1,64254,0,1,1,0,0,1,0,0,1
1395591,5428,0,0,56,356568,0,1,1,0,0,0.07143,0,0,1
1395594,5428,0,0,7,1283364,0,1,1,0,0,0.14286,0,0,1
1395596,5428,0,0,1,358459,0,1,1,0,0,1,0,0,1
1395597,5428,0,0,3,103879,0,1,1,0,0,0.33333,0,0,1
1395599,5428,0,0,3,103879,0,1,1,0,0,0.33333,0,0,1
1395608,5428,0,0,61,410296,0,1,1,0,0,0.08197,0,0,1
1395613,5428,0,0,2,562191,0,1,1,0,0,0.5,0,0,1
1395614,5428,0,0,1,412000,0,1,1,0,0,1,0,0,1
1395616,752,0,0,5,40677,0,1,1,0,0,0.8,0,0,1
1395617,24,0,0,3,109200,0,1,1,0,0,0.33333,0,0,1
1395619,19,0,0,3,573782,0,1,1,0,0,0.66667,0,1,1
1395620,45,0,0,566,481791,0,1,1,0,0,0.15194,0,0,1
1395625,32,0,0,4,489620,0,1,1,0,0,0.25,0,1,1
1395631,199,0,0,12,152730,0,1,0.91667,0,0,0.25,0,1,1
1395633,8,0,0,210,446897,0,1,1,0,0,0.16667,0,0,1
1395634,88,0,0,9,250944,0,1,1,0,0,0.33333,0,0,1
1395636,90,0,0,4,30600,0,1,1,0,0,0.75,0,0,1
1395637,31,0,0,36,338282,0,1,1,0,0,0.27778,0,0,1
1395639,90,0,0,4,30600,0,1,1,0,0,0.25,0,0,1
1395640,34,0,0,21,109690,0,1,1,0,0,0.19048,0,0,1
1395642,199,0,0,9,165638,0,1,1,0,0,0.22222,0,0,1
1395645,24,0,0,1,378030,0,1,1,0,0,1,1,0,1
1395648,1017,0,0,12,604519,0,1,1,0,0,0.33333,0,0,1
1395654,90,0,0,43,200380,0,1,1,0,0,0.18605,0,0,1
1395656,38,0,0,8,1798248,0,1,1,0,0,0.375,0,0,1
1395657,44,0,0,10,190536,0,1,1,0,0,0.2,0,0,1
1395659,56,0,0,566,481791,0,1,1,0,0,0.08481,0,0,1
1395662,2110,0,0,6,404459,0,1,1,0,0,0.16667,0,0,1
1395663,2110,0,0,6,404459,0,1,1,0,0,0.16667,0,0,1
1395665,225,0,0,3,112000,0,1,1,0,0,0.33333,0,0,1
1395671,123,0,0,1,166000,0,1,1,0,0,1,0,0,1
1395674,66,0,0,36,338282,0,1,1,0,0,0.33333,0,0,1
1395676,6408,0,0,110,467431,0,1,1,0,0,0.09091,0,0,1
1395677,25,0,0,14,237174,0,1,1,0,0,0.07143,0,0,1
1395679,26,0,0,38,159734,0,1,1,0,0,0.02632,0,0,1
1395680,2157,0,0,14,285805,0,1,1,0,0,0.21429,0,0,1
1395682,25,0,0,1,23094,0,1,1,0,0,1,0,0,1
