"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","price_higher_pmp","price_too_low","cntr_result"
1545340,2110,0,0,73,325170,0,1,0.94521,0,0,0.15068,0,1,0
1479167,478,0,0,8,213551,0,1,1,0,0,0.125,0,0,0
1529666,1200,0,0,25,382754,0,1,0.88,0,0,0.08,0,0,0
1482012,141,0,0,4,431052,0,1,1,0,0,0.25,0,0,0
1488278,319,0,0.00313,1,1544396,0,1,1,0,0,1,0,0,0
1570790,93,0,0,53,123848,0,1,0.0566,0,0,0.09434,0,0,0
1451283,32,0,0,6,150142,0,1,1,0,0,0.16667,0,0,0
1492408,13,0,0,1,333892,0,1,1,0,0,1,1,0,0
1582859,27,0,0,18,277622,0,1,0.11111,0,0,0.11111,0,0,0
1524260,682,0,0,712,146609,0,0.99719,0.97331,0,0,0.09831,0,0,0
1529441,871,0,0,1,255890,0,1,1,0,0,1,0,1,0
1534814,1101,0,0,3,647756,0,1,0.66667,0,0,0.66667,0,0,0
1455734,420,0,0,21,80398,0,1,1,0,0,0.14286,0,0,0
1540082,682,0,0,182,186916,0,1,1,0,0,0.2967,1,0,0
1454017,2110,0,0,21,642070,0,1,1,0,0,0.04762,0,0,0
1530022,71,0,0,27,374407,0,1,0.03704,0,0,0.03704,0,0,0
1473373,1213,0.00082,0,1,246200,0,1,1,0,0,1,0,0,0
1461139,51,0,0,115,243807,0,1,1,0,0,0.26957,0,0,0
1514675,64,0,0,15,246205,0,1,0.86667,0,0,0.2,0,0,0
1489383,613,0,0,32,151454,0,0.9375,0.9375,0,0,0.03125,0,0,0
1539758,6408,0,0,5,183579,0,1,1,0,0,0.2,1,0,0
1573401,1732,0,0,53,123848,0,1,0.09434,0,0,0.13208,0,0,0
1472191,1677,0,0,2,881032,0,1,1,0,0,0.5,0,0,0
1524521,940,0,0,29,178253,0,1,0.68966,0,0,0.06897,0,0,0
1440801,1677,0,0,1,29400,0,1,1,0,0,1,0,0,0
