,cntrID,org_cntr_num,org_1s_sev,org_1s_sup_sev,sup_cntr_num,sup_cntr_avg_price,sup_cntr_avg_penalty,sup_no_pnl_share,sup_okpd_exp,sup_1s_sev,sup_1s_org_sev,sup_sim_price,sup_type,sup_status,org_form,org_type,price_higher_pmp,price_too_low,price,pmp,okpd,type_prod,cntr_lvl,sign_date,exec_date,cntr_result
1874,1528433,630,0.00317,0.0,1,153528,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,1,0,0,153528.5,154300.0,0,-1,1,20150812,20150831,1
1875,1528435,157,0.0,0.0,3,360847,0.0,1.0,1.0,0,0.0,0.33333,0,-1,0,2,0,0,628504.58,628504.58,0,-1,1,20150910,20151030,1
1876,1528436,157,0.0,0.0,2,47943,0.0,1.0,1.0,0,0.0,1.0,0,-1,45,2,0,1,44116.3,74970.0,0,-1,1,20150910,20151030,1
1877,1528438,43,0.0,0.0,5,19827930,0.0,1.0,1.0,0,0.0,0.4,3,-1,45,1,0,0,19056000.0,21173366.71,0,-1,1,20150903,20160427,1
1878,1528439,306,0.0,0.0,3,282650,0.0,1.0,1.0,0,0.0,0.33333,2,-1,8,4,0,0,663000.0,676100.0,0,-1,1,20150911,20151030,1
1879,1528440,337,0.00297,0.0,2,128080,0.0,1.0,1.0,0,0.0,0.5,3,-1,45,4,0,0,87161.5,87161.5,0,-1,1,20150911,20150930,1
1880,1528441,72,0.0,0.0,23,52888,0.0,1.0,1.0,0,0.0,0.21739,0,-1,45,1,0,0,42428.0,54860.8,0,-1,1,20150910,20150930,1
1881,1528533,164,0.0,0.0,10,62916,0.0,1.0,1.0,0,0.0,0.4,3,-1,0,2,0,1,89251.59,200569.17,0,-1,1,20150912,20151030,1
1882,1528535,634,0.0,0.0,6,66000,0.0,1.0,0.5,0,0.0,0.33333,0,-1,0,4,0,0,116000.0,124657.4,0,-1,1,20150914,20151015,1
1883,1528536,634,0.0,0.0,1,298000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,298000.0,356853.81,0,-1,1,20150914,20150930,1
1884,1528537,2236,0.0,0.0,36,595328,0.0,1.0,0.86111,0,0.0,0.055560000000000005,0,-1,0,5,0,0,783825.66,783825.66,0,-1,1,20150914,20151225,1
1885,1528538,2236,0.0,0.0,3,458470,0.0,1.0,0.33333,0,0.0,0.33333,3,-1,82,5,0,0,162730.0,162730.0,0,-1,1,20150914,20151225,1
1886,1528540,2236,0.0,0.0,1,24660,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,5,0,0,24660.0,24660.0,0,-1,1,20150914,20151225,1
1887,1528541,2236,0.0,0.0,1,22542,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,5,0,0,22542.71,22542.71,0,-1,1,20150914,20151225,1
1888,1528545,630,0.00317,0.0,1,2089500,0.0,1.0,1.0,0,0.0,1.0,3,-1,120,1,0,0,2089500.0,2100000.0,0,-1,1,20150812,20150921,1
1889,1528546,630,0.00317,0.0,1,2850000,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,1,0,0,2850000.0,2850000.0,0,-1,1,20150812,20150921,1
1890,1528547,2157,0.0,0.0,3,113285,0.0,1.0,1.0,0,0.0,0.33333,2,-1,8,1,0,0,54915.36,67550.0,0,-1,1,20150911,20151011,1
1891,1528550,333,0.0,0.0,1,42542,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,2,0,0,42542.0,43882.0,0,-1,1,20150914,20151005,1
1892,1528551,215,0.0,0.0,3,49327,0.0,1.0,1.0,0,0.0,0.33333,3,-1,45,4,0,0,11900.0,13980.0,0,-1,1,20150910,20150930,1
1893,1528552,81,0.0,0.0,19,155747,0.0,1.0,1.0,0,0.0,0.31579,0,-1,45,4,0,0,99955.01,99955.01,0,-1,1,20150914,20151031,1
1894,1528554,337,0.00297,0.0,4,241345,0.0,1.0,1.0,0,0.0,0.25,0,-1,45,4,0,0,101408.5,110772.0,0,-1,1,20150914,20151231,1
1895,1528556,137,0.0,0.0,1,1436400,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,1,0,0,1436400.0,1520000.0,0,-1,1,20150911,20150930,1
1896,1528557,588,0.0,0.0,23,136861,0.0,1.0,0.43478,0,0.0,0.04348,0,-1,0,4,0,0,195000.0,228691.1,0,-1,1,20150914,20151010,1
1897,1528672,634,0.0,0.0,1,104275,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,104275.1,104306.62,0,-1,1,20150915,20150930,1
1898,1528673,280,0.0,0.0,1,931625,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,931625.34,931625.34,0,-1,1,20150914,20151101,1
1899,1528674,2236,0.0,0.0,2,103600,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,5,0,0,103600.0,154000.0,0,-1,1,20150915,20151231,1
1900,1528677,360,0.00556,0.0,2,119877,0.0,1.0,0.5,0,0.0,0.5,0,-1,0,2,0,0,94050.0,95000.0,0,-1,1,20150914,20151231,1
1901,1528678,360,0.00556,0.0,3,247402,0.0,1.0,1.0,0,0.0,0.33333,2,-1,8,2,0,0,490000.0,499523.5,0,-1,1,20150910,20150930,1
1902,1528679,662,0.0,0.0,4,722246,0.0,1.0,1.0,0,0.0,0.5,0,-1,0,2,0,0,1245000.0,1500000.0,0,-1,1,20150915,20151030,1
1903,1528680,662,0.0,0.0,45,137695,0.0,1.0,0.28889000000000004,0,0.0,0.17778,0,-1,0,2,0,0,93580.32,119974.6,0,-1,1,20150915,20150930,1
1904,1528681,662,0.0,0.0,63,440495,0.0,1.0,0.77778,0,0.0,0.12697999999999998,3,-1,0,2,0,0,395386.2,399380.0,0,-1,1,20150915,20151231,1
1905,1528682,108,0.0,0.0,25,257396,0.0,1.0,1.0,0,0.0,0.12,0,-1,45,1,1,0,146187.0,133200.0,0,-1,1,20150915,20151231,1
1906,1528683,955,0.0,0.0,4,2007520,0.0,1.0,0.25,0,0.0,0.5,3,-1,0,4,0,0,285403.71,298688.68,0,-1,1,20150915,20151110,1
1907,1528685,259,0.00386,0.0,1,58000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,58000.0,58831.0,0,-1,1,20150915,20151120,1
1908,1528687,306,0.0,0.0,70,142027,0.0,1.0,0.32857,0,0.0,0.27143,0,-1,0,4,0,1,48482.83,94477.0,0,-1,1,20150911,20150930,1
1909,1528688,753,0.00133,0.0,1,33000,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,4,0,0,33000.0,40000.0,0,-1,1,20150910,20151130,1
1910,1528689,104,0.0,0.0,1,95700,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,1,0,0,95700.0,95700.0,0,-1,1,20150914,20151117,1
1911,1528759,287,0.0,0.0,8,960668,0.0,1.0,0.5,0,0.0,0.375,0,-1,0,4,0,0,334500.0,334500.0,0,-1,1,20150915,20151130,1
1912,1528761,2236,0.0,0.0,2,103600,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,5,0,0,103600.0,154000.0,0,-1,1,20150915,20151231,1
1913,1528763,581,0.0,0.0,4,293498,0.0,1.0,1.0,0,0.0,0.5,3,-1,0,2,0,0,261000.0,261000.0,0,-1,1,20150914,20151016,1
1914,1528765,141,0.0,0.0,11,404030,0.0,1.0,0.90909,0,0.0,0.18182,3,-1,0,2,0,0,395760.0,408000.0,0,-1,1,20150915,20150929,1
1915,1528771,72,0.0,0.0,19,155747,0.0,1.0,1.0,0,0.0,0.10525999999999999,0,-1,45,1,0,0,347785.0,370618.15,0,-1,1,20150915,20151231,1
1916,1528851,634,0.0,0.0,2,1963000,0.0,1.0,0.5,0,0.0,0.5,0,-1,0,4,0,0,26000.0,26270.0,0,-1,1,20150914,20150930,1
1917,1528852,528,0.00379,0.0,11,361884,0.0,1.0,0.81818,0,0.0,0.27273000000000003,0,-1,0,4,0,0,153562.5,236250.0,0,-1,1,20150915,20150930,1
1918,1528854,581,0.0,0.0,1,98000,0.0,1.0,1.0,0,0.0,1.0,0,-1,47,2,0,0,98000.0,98000.0,0,-1,1,20150916,20151022,1
1919,1528855,1017,0.0,0.0,1,923862,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,1,0,923862.82,856000.0,0,-1,1,20150917,20151231,1
1920,1528857,8,0.0,0.0,1,80000,0.0,1.0,1.0,0,0.0,1.0,0,-1,47,10,0,1,80000.0,178800.0,0,-1,1,20150915,20151031,1
1921,1528858,753,0.00133,0.0,2,279680,0.0,1.0,1.0,0,0.0,0.5,3,-1,45,4,0,0,43860.0,44100.0,0,-1,1,20150914,20151201,1
1922,1528859,753,0.00133,0.0,1,69005,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,69005.61,99933.33,0,-1,1,20150914,20151215,1
1923,1529001,485,0.0,0.0,1,306993,0.0,1.0,1.0,0,0.0,1.0,3,-1,48,4,0,0,306993.0,306994.44,0,-1,1,20150917,20151225,1
1924,1529016,630,0.00317,0.0,1,3389083,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,3389083.0,3389083.0,0,-1,1,20150917,20151017,1
1925,1529017,630,0.00317,0.0,3,178228,0.0,1.0,1.0,0,0.0,0.33333,3,-1,45,1,0,0,190500.0,200333.0,0,-1,1,20150915,20150930,1
1926,1529018,1017,0.0,0.0,70,142027,0.0,1.0,0.32857,0,0.0,0.28570999999999996,0,-1,0,2,0,1,47673.5,89950.0,0,-1,1,20150918,20151002,1
1927,1529019,1017,0.0,0.0,8,785343,0.0,1.0,1.0,0,0.0,0.125,0,-1,45,2,0,1,36308.15,80685.0,0,-1,1,20150918,20151009,1
1928,1529020,1017,0.0,0.0,31,879783,0.0,1.0,0.80645,0,0.0,0.25806,0,-1,0,2,0,0,58788.75,64250.0,0,-1,1,20150918,20151116,1
1929,1529021,333,0.0,0.0,11,374394,0.0,1.0,0.09091,0,0.0,0.18182,0,-1,0,2,0,0,16000.0,17400.0,0,-1,1,20150918,20151016,1
1930,1529125,634,0.0,0.0,3,39588,0.0,1.0,0.33333,0,0.0,0.33333,0,-1,0,4,0,0,2920.0,2949.0,0,-1,1,20150921,20150930,1
1931,1529126,634,0.0,0.0,1,120377,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,120377.0,124705.33,0,-1,1,20150921,20150930,1
1932,1529135,630,0.00317,0.0,3,3118333,0.0,1.0,0.66667,0,0.0,0.33333,3,-1,45,1,0,0,5471000.0,5471000.0,0,-1,1,20150918,20151031,1
1933,1529137,770,0.0,0.0,2,104000,0.0,1.0,1.0,0,0.0,0.5,0,-1,0,2,0,0,40000.0,40000.0,0,-1,1,20150921,20151231,1
1934,1529138,130,0.0,0.0,6,68674,0.0,1.0,0.33333,0,0.0,0.16667,0,-1,0,4,0,0,63303.0,65503.35,0,-1,1,20150911,20151225,1
1935,1529139,130,0.0,0.0,31,219727,0.0,1.0,0.67742,0,0.0,0.12903,0,-1,0,4,0,0,66000.0,74480.0,0,-1,1,20150911,20151225,1
1936,1529140,130,0.0,0.0,1,17690,0.0,1.0,1.0,0,0.0,1.0,3,-1,48,4,0,0,17690.01,17690.01,0,-1,1,20150915,20151225,1
1937,1529141,221,0.0,0.0,12,115127,0.0,1.0,0.8333299999999999,0,0.0,0.25,0,-1,0,2,0,1,59283.74,112014.7,0,-1,1,20150921,20150930,1
1938,1529143,1017,0.0,0.0,1,1802263,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,2,1,0,1802263.26,1677498.37,0,-1,1,20150921,20151231,1
1939,1529144,1017,0.0,0.0,1,3328010,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,2,0,0,3328010.0,3328010.0,0,-1,1,20150921,20151231,1
1940,1529147,496,0.0,0.0,48,551676,0.0,1.0,1.0,0,0.0,0.16667,0,-1,45,4,0,0,224517.0,224517.0,0,-1,1,20150916,20151231,1
1941,1529148,496,0.0,0.0,48,551676,0.0,1.0,1.0,0,0.0,0.1875,0,-1,45,4,0,0,335100.0,335100.0,0,-1,1,20150916,20151231,1
1942,1529150,496,0.0,0.0,4,524689,0.0,1.0,1.0,0,0.0,0.25,3,-1,45,4,0,0,727776.0,727776.0,0,-1,1,20150916,20151231,1
1943,1529151,259,0.00386,0.0,1,306249,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,4,0,0,306249.6,396159.0,0,-1,1,20150921,20151127,1
1944,1529152,259,0.00386,0.0,1,89026,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,89026.67,89026.67,0,-1,1,20150921,20151029,1
1945,1529153,116,0.0,0.0,3,78167,0.0,1.0,1.0,0,0.0,0.33333,3,-1,0,2,0,0,44500.0,52600.0,0,-1,1,20150918,20151231,1
1946,1529154,306,0.0,0.0,1,89240,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,89240.0,120514.0,0,-1,1,20150918,20151010,1
1947,1529157,115,0.0,0.0,4,289594,0.0,1.0,1.0,0,0.0,0.25,0,-1,0,4,0,0,267730.2,267730.2,0,-1,1,20150921,20151225,1
1948,1529162,33,0.0,0.0,1,32000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,1,32000.0,81384.0,0,-1,1,20150910,20151205,1
1949,1529254,453,0.0,0.0,5,1407402,0.0,1.0,0.6,0,0.0,0.4,2,-1,8,-1,0,0,1100000.0,1100000.0,0,-1,1,20150922,20151231,1
1950,1529255,634,0.0,0.0,1,255060,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,4,0,0,255060.0,333994.45,0,-1,1,20150922,20151228,1
1951,1529256,2236,0.0,0.0,12,76889,0.0,1.0,1.0,0,0.0,0.08333,3,-1,45,5,0,0,75350.78,100027.1,0,-1,1,20150921,20151225,1
1952,1529257,2236,0.0,0.0,80,2142558,0.0,1.0,0.925,0,0.0,0.075,3,-1,0,5,0,0,1108154.39,1108154.39,0,-1,1,20150921,20151225,1
1953,1529258,2236,0.0,0.0,36,595328,0.0,1.0,0.86111,0,0.0,0.19444,0,-1,0,5,0,0,211938.51,211938.51,0,-1,1,20150921,20151225,1
1954,1529259,2236,0.0,0.0,1,96733,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,5,0,0,96733.07,96733.07,0,-1,1,20150921,20151225,1
1955,1529260,2236,0.0,0.0,6,50495,0.0,1.0,1.0,0,0.0,0.16667,3,-1,45,5,0,0,223270.38,223270.38,0,-1,1,20150922,20151225,1
1956,1529262,2236,0.0,0.0,64,100776,0.0,1.0,0.71875,0,0.0,0.14063,2,-1,8,5,0,0,26333.33,26333.33,0,-1,1,20150922,20151225,1
1957,1529264,653,0.0,0.0,2,759018,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,2,0,0,818295.15,909628.0,0,-1,1,20150922,20151225,1
1958,1529265,581,0.0,0.0,1,42896,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,2,0,0,42896.7,43330.0,0,-1,1,20150922,20151225,1
1959,1529266,581,0.0,0.0,1,82337,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,2,0,0,82337.86,121982.01,0,-1,1,20150922,20151130,1
1960,1529267,581,0.0,0.0,4,145672,0.0,1.0,0.75,0,0.0,0.25,3,-1,48,2,0,1,21547.87,110426.67,0,-1,1,20150922,20161231,1
1961,1529268,581,0.0,0.0,332,589095,0.0,0.98795,0.42168999999999995,0,0.0,0.09639,0,-1,48,2,0,0,83717.72,102094.67,0,-1,1,20150922,20161231,1
1962,1529269,360,0.00556,0.0,1,125450,0.0,1.0,1.0,0,0.0,1.0,3,-1,48,2,0,0,125450.0,125450.0,0,-1,1,20150918,20151101,1
1963,1529272,653,0.0,0.0,13,382235,0.0,1.0,1.0,0,0.0,0.15385,0,-1,0,4,0,0,420000.0,420000.0,0,-1,1,20150922,20151231,1
1964,1529273,259,0.00386,0.0,1,93000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,93000.0,94094.38,0,-1,1,20150922,20151110,1
1965,1529274,413,0.00242,0.0,1,810000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,810000.0,1000000.0,0,-1,1,20150921,20151231,1
1966,1529276,59,0.0,0.0,1,7946500,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,1,0,0,7946500.0,7946500.0,0,-1,1,20150921,20151020,1
1967,1529277,59,0.0,0.0,1,3226989,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,1,0,0,3226989.58,4602083.0,0,-1,1,20150921,20151201,1
1968,1529278,81,0.0,0.0,1,13760,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,13760.0,16531.2,0,-1,1,20150919,20151231,1
1969,1529388,634,0.0,0.0,1,30000,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,30000.0,34808.33,0,-1,1,20150923,20150930,1
1970,1529390,2236,0.0,0.0,2,206640,0.0,1.0,1.0,0,0.0,1.0,3,-1,48,5,0,0,206640.0,286000.0,0,-1,1,20150922,20151231,1
1971,1529391,2236,0.0,0.0,2,206640,0.0,1.0,1.0,0,0.0,1.0,3,-1,48,5,0,0,206640.0,286000.0,0,-1,1,20150922,20151231,1
1972,1529395,130,0.0,0.0,4,216182,0.0,1.0,1.0,0,0.0,0.25,3,-1,45,4,0,0,33200.0,43231.66,0,-1,1,20150911,20150930,1
1973,1529396,1017,0.0,0.0,1,249100,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,2,0,1,249100.0,470000.0,0,-1,1,20150923,20151030,1
1974,1529397,662,0.0,0.0,1,250878,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,2,0,0,250878.03,317877.33,0,-1,1,20150923,20151031,1
1975,1529399,116,0.0,0.0,20,134876,0.0,1.0,1.0,0,0.0,0.05,3,-1,0,2,0,1,18000.0,79200.0,0,-1,1,20150922,20151231,1
1976,1529400,49,0.0,0.0,1,117059,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,5,0,1,117059.0,224239.31,0,-1,1,20150923,20151031,1
1977,1529401,306,0.0,0.0,3,96832,0.0,1.0,1.0,0,0.0,0.66667,3,-1,45,4,0,0,126498.65,168665.0,0,-1,1,20150922,20151015,1
1978,1529402,81,0.0,0.0,2,20906,0.0,1.0,1.0,0,0.0,0.5,0,-1,0,4,0,0,2355.84,2355.84,0,-1,1,20150919,20151231,1
1979,1529404,753,0.00133,0.0,1,39690,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,39690.0,40000.0,0,-1,1,20150921,20151130,1
1980,1529405,753,0.00133,0.0,2,49285,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,4,0,0,39990.0,40000.0,0,-1,1,20150921,20151130,1
1981,1529406,753,0.00133,0.0,1,37858,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,4,0,1,37858.17,72638.0,0,-1,1,20150923,20151201,1
1982,1529407,753,0.00133,0.0,1,340050,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,340050.0,497963.05,0,-1,1,20150921,20151031,1
1983,1529408,289,0.0,0.0,70,142027,0.0,1.0,0.32857,0,0.0,0.07143,0,-1,0,1,0,1,19819.68,49549.68,0,-1,1,20150918,20150923,1
1984,1529482,634,0.0,0.0,21,141336,0.0,1.0,1.0,0,0.0,0.09523999999999999,3,-1,0,4,0,0,10312.24,10347.24,0,-1,1,20150924,20151030,1
1985,1529483,634,0.0,0.0,1,120999,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,4,0,0,120999.0,126600.0,0,-1,1,20150924,20151228,1
1986,1529484,630,0.00317,0.0,6,194515,0.0,1.0,1.0,0,0.0,0.66667,0,-1,84,1,0,0,250000.0,250000.0,0,-1,1,20150922,20150929,1
1987,1529485,630,0.00317,0.0,3,3118333,0.0,1.0,0.66667,0,0.0,0.33333,3,-1,45,1,0,0,2929000.0,2929000.0,0,-1,1,20150922,20151024,1
1988,1529486,122,0.0,0.0,1,2143412,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,2143412.31,2276500.0,0,-1,1,20150922,20151022,1
1989,1529487,97,0.0,0.0,31,219727,0.0,1.0,0.67742,0,0.0,0.19355,0,-1,0,1,0,0,98610.2,98610.2,0,-1,1,20150923,20151231,1
1990,1529489,325,0.0,0.0,5,170416,0.0,1.0,1.0,0,0.0,0.6,3,-1,45,5,0,0,77702.0,96566.67,0,-1,1,20150923,20151026,1
1991,1529491,306,0.0,0.0,2,263000,0.0,1.0,1.0,0,0.0,0.5,0,-1,45,4,0,1,350000.0,665440.13,0,-1,1,20150921,20151030,1
1992,1529492,337,0.00297,0.0,2,20906,0.0,1.0,1.0,0,0.0,0.5,0,-1,0,4,0,0,39457.26,39457.26,0,-1,1,20150924,20151230,1
1993,1529493,753,0.00133,0.0,2,202500,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,200000.0,220473.96,0,-1,1,20150921,20151130,1
1994,1529535,131,0.0,0.0,1,237740,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,1,0,0,237740.72,254313.29,0,-1,1,20150925,20151023,1
1995,1529542,496,0.0,0.0,3,927102,0.0,1.0,1.0,0,0.0,0.33333,3,-1,45,4,0,0,764150.0,809525.0,0,-1,1,20150922,20151231,1
1996,1529543,259,0.00386,0.0,1,118856,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,118856.01,120666.0,0,-1,1,20150925,20151126,1
1997,1529544,116,0.0,0.0,4,146730,0.0,1.0,1.0,0,0.0,0.25,3,-1,0,2,0,0,66482.0,80222.95,0,-1,1,20150924,20151231,1
1998,1529632,453,0.0,0.0,19,98679,0.0,1.0,1.0,0,0.0,0.21053000000000002,0,-1,45,-1,0,0,23987.7,23987.7,0,-1,1,20150928,20151031,1
1999,1529633,634,0.0,0.0,1,34301,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,34301.41,37420.4,0,-1,1,20150928,20150930,1
2000,1529640,212,0.0,0.0,6,58016,0.0,1.0,0.8333299999999999,0,0.0,0.16667,0,-1,0,4,0,0,59300.0,61451.52,0,-1,1,20150925,20151225,1
2001,1529641,212,0.0,0.0,11,86529,0.0,1.0,0.09091,0,0.0,0.18182,0,-1,0,4,0,0,325263.3,380539.84,0,-1,1,20150925,20151218,1
2002,1529642,97,0.0,0.0,1,212332,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,1,0,0,212332.74,212332.74,0,-1,1,20150928,20151230,1
2003,1529644,79,0.0,0.0,1,35069,0.0,1.0,1.0,0,0.0,1.0,3,-1,49,4,0,1,35069.4,59666.6,0,-1,1,20150928,20151013,1
2004,1529645,143,0.0,0.0,1,158460,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,158460.0,159600.0,0,-1,1,20150925,20151231,1
2005,1529646,653,0.0,0.0,25,152556,0.0,1.0,0.44,0,0.0,0.08,0,-1,0,4,0,0,102400.0,160000.0,0,-1,1,20150928,20151210,1
2006,1529647,653,0.0,0.0,1,2498267,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,4,0,0,2498267.0,2504200.0,0,-1,1,20150928,20151029,1
2007,1529648,653,0.0,0.0,4,435548,0.0,1.0,0.5,0,0.0,0.25,3,-1,0,4,0,0,755972.93,799971.39,0,-1,1,20150928,20151130,1
2008,1529651,496,0.0,0.0,1,2263547,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,4,0,0,2263547.0,2358707.0,0,-1,1,20150922,20151231,1
2009,1529652,496,0.0,0.0,4,467540,0.0,1.0,1.0,0,0.0,0.25,3,-1,45,4,0,0,167400.0,170901.0,0,-1,1,20150924,20151231,1
2010,1529653,259,0.00386,0.0,1,53158,0.0,1.0,1.0,0,0.0,1.0,2,-1,8,4,0,0,53158.27,63662.5,0,-1,1,20150925,20151030,1
2011,1529654,259,0.00386,0.0,1,48900,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,48900.0,50173.67,0,-1,1,20150928,20151225,1
2012,1529655,116,0.0,0.0,4,154700,0.0,1.0,0.5,0,0.0,0.75,3,-1,0,2,0,0,130180.23,175753.5,0,-1,1,20150925,20151231,1
2013,1529656,306,0.0,0.0,16,77719,0.0,1.0,0.75,0,0.0,0.375,0,-1,0,4,0,0,86940.0,87348.0,0,-1,1,20150928,20151030,1
2014,1529661,588,0.0,0.0,1,337806,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,1,337806.05,628790.5,0,-1,1,20150928,20151210,1
2015,1529793,280,0.0,0.0,5,426498,0.0,1.0,1.0,0,0.0,0.6,3,-1,45,1,0,0,656796.51,660097.0,0,-1,1,20150928,20151028,1
2016,1529794,2236,0.0,0.0,4,467540,0.0,1.0,1.0,0,0.0,0.5,3,-1,45,5,0,0,207920.0,215170.0,0,-1,1,20150929,20151231,1
2017,1529795,2236,0.0,0.0,80,2142558,0.0,1.0,0.925,0,0.0,0.0875,3,-1,0,5,0,0,3823701.14,3823701.14,0,-1,1,20150929,20151225,1
2018,1529797,179,0.0,0.0,1,352954,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,2,0,0,352954.34,452505.6,0,-1,1,20150928,20151231,1
2019,1529798,228,0.0,0.0,3,45707,0.0,1.0,1.0,0,0.0,0.33333,0,-1,0,5,0,0,22793.0,29133.33,0,-1,1,20150929,20151020,1
2020,1529799,325,0.0,0.0,1,54181,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,5,0,1,54181.91,394239.84,0,-1,1,20150928,20151031,1
2021,1529801,215,0.0,0.0,1,23987,0.0,1.0,1.0,0,0.0,1.0,3,-1,45,4,0,0,23987.75,24946.88,0,-1,1,20150926,20150930,1
2022,1529802,278,0.0,0.0,1,300637,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,2,0,0,300637.73,339705.32,0,-1,1,20150928,20151130,1
2023,1529803,110,0.0,0.0,5,241060,0.0,1.0,1.0,0,0.0,0.2,3,-1,0,2,0,0,79312.7,79558.66,0,-1,1,20150928,20151230,1
2024,1529804,225,0.0,0.0,1,809302,0.0,1.0,1.0,0,0.0,1.0,3,-1,44,1,0,0,809302.0,849684.0,0,-1,1,20150928,20151231,1
2025,1529805,289,0.0,0.0,5,84932,0.0,1.0,1.0,0,0.0,0.2,3,-1,45,1,0,1,74354.36,142500.0,0,-1,1,20150928,20151001,1
2026,1529887,453,0.0,0.0,5,1407402,0.0,1.0,0.4,0,0.0,0.2,2,-1,8,-1,0,0,3000000.0,3000000.0,562919000,19,1,20160430,20161231,1
2027,1529890,634,0.0,0.0,9,61876,0.0,1.0,0.11110999999999999,0,0.0,0.33333,0,-1,0,4,0,0,38017.7,49017.58,259411110,19,1,20160429,20161228,1
2028,1529892,528,0.00379,0.0,10,737619,0.0,1.0,0.1,0,0.0,0.2,3,-1,0,4,0,0,750000.0,750000.0,192021100,7,1,20151228,20160331,1
2029,1529896,653,0.0,0.0,1,294767,0.0,1.0,1.0,0,0.0,1.0,3,-1,0,2,0,0,294767.67,294767.67,262040190,9,1,20160504,20160905,1
2030,1529897,653,0.0,0.0,1,178300,0.0,1.0,1.0,0,0.0,1.0,2,-1,8,2,0,0,178300.0,178300.0,259924110,19,1,20160504,20160715,1
2031,1529898,653,0.0,0.0,8,417591,0.0,1.0,0.5,0,0.0,0.125,3,-1,48,2,0,0,22302.0,22302.0,611030190,19,1,20160504,20161231,1
2032,1529899,95,0.0,0.0,1,87601,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,2,0,0,87601.92,99168.34,812919000,19,1,20160504,20161231,1
2033,1529901,360,0.00556,0.0,1,857445,0.0,1.0,1.0,0,0.0,1.0,0,-1,0,2,0,0,857445.83,1368480.0,811010000,19,1,20160504,20161231,1
2034,1529902,1017,0.0,0.0,1,922246,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,2,0,0,922246.5,1047106.56,511013000,12,1,20160504,20161231,1
