"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","supType","orgForm","price_higher_pmp","price_too_low","price","pmp","okpd","cntr_result"
1416239,2110,0,0,30,127528,0,1,1,0,0,0.1,3,7,0,0,100171.50,104344.50,"0",1
1390108,2398,0,0,30,127528,0,1,1,0,0,0.16667,3,7,0,0,96013.71,0.00,"0",1
1398086,2110,0,0,30,127528,0,1,1,0,0,0.13333,3,7,0,1,161432.70,276995.70,"0",1
1415481,2110,0,0,30,127528,0,1,1,0,0,0.16667,3,7,0,0,74239.00,77618.00,"0",1
1385663,2110,0,0,30,127528,0,1,1,0,0,0.13333,3,7,0,0,146575.00,0.00,"0",1
1429825,2110,0,0,30,127528,0,1,1,0,0,0.16667,3,7,0,0,77099.00,81527.00,"0",1
1392321,2110,0,0,30,127528,0,1,1,0,0,0.13333,3,7,0,0,144738.00,150800.00,"0",1
1394900,2110,0,0,30,127528,0,1,1,0,0,0.13333,3,7,0,0,96393.00,106200.00,"0",1
1390372,1211,0,0,30,127528,0,1,1,0,0,0.16667,3,7,0,0,78250.15,0.00,"0",1
1385664,2110,0,0,30,127528,0,1,1,0,0,0.1,3,7,0,0,279653.00,0.00,"0",1
1416240,2110,0,0,30,127528,0,1,1,0,0,0.1,3,7,0,0,62975.00,68864.50,"0",1
1390284,1211,0,0,30,127528,0,1,1,0,0,0.2,3,7,0,0,209880.00,0.00,"0",1
1390293,1211,0,0,30,127528,0,1,1,0,0,0.2,3,7,0,0,209880.00,0.00,"0",1
1385661,2110,0,0,30,127528,0,1,1,0,0,0.23333,3,7,0,0,220484.00,0.00,"0",1
1390373,1211,0,0,30,127528,0,1,1,0,0,0.13333,3,7,0,0,150384.00,0.00,"0",1
1389900,1211,0,0,30,127528,0,1,1,0,0,0.2,3,7,0,0,209880.00,0.00,"0",1
1458937,1639,0,0,16,1607946,0,1,1,0,0,0.0625,3,31,0,0,33685.02,33758.03,"0",1
