,cntrID,org_cntr_num,org_1s_sev,org_1s_sup_sev,sup_cntr_num,sup_cntr_avg_price,sup_cntr_avg_penalty,sup_no_pnl_share,sup_okpd_exp,sup_1s_sev,sup_1s_org_sev,sup_sim_price,supType,orgForm,price_higher_pmp,price_too_low,price,pmp,okpd,cntr_result
4438,1437946,128,0.0,0.0,13,107320.0,0.0,1.0,1.0,0,0.0,0.07692,3,13,0,0,458808.3,499904.1,0,1
2941,1402617,55,0.0,0.0,60,89405.0,0.0,1.0,1.0,0,0.0,0.11667000000000001,3,13,0,0,62673.0,69983.01,0,1
249,1444516,1213,0.00082,0.0,2,205100.0,0.0,1.0,1.0,0,0.0,0.5,3,34,0,0,244150.0,249950.0,0,0
3846,1393988,613,0.0,0.0,12,72492.0,0.0,1.0,1.0,0,0.0,0.08333,3,13,0,0,14150.0,17251.0,0,1
1314,1431458,753,0.00133,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.1134,3,13,0,0,392460.0,500000.0,0,1
3419,1534025,572,0.0,0.0,88,242962.0,0.0,1.0,0.05682,0,0.0,0.14773,0,0,0,0,24409.9,27482.37,212010232,0
4354,1394679,6408,0.0,0.0,24,397729.0,0.0,1.0,1.0,0,0.0,0.20833000000000002,3,0,0,0,614219.06,0.0,0,1
4095,1410748,113,0.0,0.0,66,253836.0,0.0,1.0,1.0,0,0.0,0.27273000000000003,3,13,0,0,154000.0,159600.0,0,1
4976,1566950,6408,0.0,0.0,16,1621930.0,0.0,1.0,0.0625,0,0.0,0.1875,0,0,0,0,660660.0,660660.0,212010212,0
4544,1558997,108,0.0,0.0,2,432968.0,0.0,1.0,0.5,0,0.0,0.5,0,0,0,0,352071.5,440099.1,11351120,0
5565,1590084,27,0.0,0.0,35,44768.0,0.0,1.0,0.057139999999999996,0,0.0,0.08571000000000001,1,8,0,0,60151.0,69140.0,108213000,0
2015,1418077,50,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.28235,1,0,0,0,152825.0,159618.85,0,1
716,1463046,33,0.0,0.0,92,218159.0,0.0,1.0,1.0,0,0.0,0.20651999999999998,1,0,0,0,282677.5,454868.96,0,0
5584,1404954,940,0.0,0.0,9,242468.0,0.0,1.0,1.0,0,0.0,0.33333,3,13,0,0,109000.0,122848.62,0,1
2048,1498379,741,0.0,0.0,625,259955.0,0.0,0.9648,0.8384,0,0.0,0.0768,3,0,0,0,91748.98,136939.1,0,0
71,1399845,2110,0.0,0.0,13,193322.0,0.0,1.0,1.0,0,0.0,0.46153999999999995,3,19,0,0,239135.64,242761.53,0,1
674,1421445,39,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.15194000000000002,3,7,0,0,497315.0,497315.0,0,1
1320,1422161,445,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.06873,3,13,0,0,39900.0,52430.0,0,1
4178,1551479,135,0.0,0.0,16,457855.0,0.0,1.0,0.8125,0,0.0,0.25,0,0,0,0,184403.35,185330.0,0,0
4809,1564027,135,0.0,0.0,98,145738.0,0.0,1.0,0.0102,0,0.0,0.051019999999999996,0,0,0,0,96316.38,120723.0,23040120,0
5003,1396797,2157,0.0,0.0,8,98850.0,0.0,0.875,0.875,0,0.0,0.375,1,0,0,0,118500.0,0.0,0,1
5379,1408602,1970,0.0,0.0,62,596030.0,0.0,1.0,1.0,0,0.0,0.19355,3,7,0,0,247367.47,323512.64,0,1
1215,1427436,5428,0.0,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.03828,3,13,0,0,1045746.0,1174999.95,0,1
1265,1412677,2256,0.0,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.08134,3,13,0,0,45500.0,45586.98,0,1
1460,1485877,54,0.0,0.0,1,160705.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,160705.0,199335.23,0,0
63,1396450,544,0.0,0.0,13,193322.0,0.0,1.0,1.0,0,0.0,0.15385,3,19,0,0,72007.65,0.0,0,1
3940,1393112,141,0.0,0.0,1,402000.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,1,402000.0,1150000.0,0,1
5039,1404064,996,0.0,0.0,9,221969.0,0.0,1.0,1.0,0,0.0,0.11110999999999999,3,13,0,0,282466.29,311949.96,0,1
2000,1497425,309,0.0,0.0,21,370650.0,0.0,1.0,0.47618999999999995,0,0.0,0.2381,3,0,0,0,263146.16,264468.5,0,0
2251,1417302,48,0.0,0.0,99,141240.0,0.0,1.0,1.0,0,0.0,0.32323,1,0,0,0,199989.4,240900.76,0,1
404,1453140,34,0.0,0.0,177,142153.0,0.0,1.0,1.0,0,0.0,0.0565,3,13,0,0,79680.0,117142.75,0,0
384,1452388,2697,0.0,0.0,70,156781.0,0.0,1.0,1.0,0,0.0,0.057139999999999996,3,13,0,0,508351.8,510909.3,0,0
5338,1432630,57,0.0,0.0,2,3343218.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,5675830.0,5675830.0,0,1
5385,1408800,6408,0.0,0.0,62,596030.0,0.0,1.0,1.0,0,0.0,0.12903,3,7,0,0,110445.0,111000.0,0,1
4425,1414549,2643,0.0,0.0,22,107706.0,0.0,1.0,1.0,0,0.0,0.04545,3,9,0,0,348654.5,361300.0,0,1
1633,1488322,2236,0.0,0.0,80,2142558.0,0.0,1.0,0.925,0,0.0,0.025,3,0,0,0,85170.0,85175.7,0,0
5465,1403832,275,0.0,0.0,53,1763850.0,0.0,1.0,1.0,0,0.0,0.09434,3,31,0,0,647334.0,647334.0,0,1
4784,1563737,150,0.0,0.0,2,56307.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,82195.16,123601.75,105140330,0
5350,1413964,5428,0.0,0.0,10,180895.0,0.0,1.0,1.0,0,0.0,0.1,3,8,0,0,28020.8,39840.0,0,1
1044,1388936,2398,0.0,0.0,105,123589.0,0.0,1.0,1.0,0,0.0,0.12380999999999999,3,13,0,0,178785.0,249488.1,0,1
3925,1543536,1677,0.0,0.0,2,139201.0,0.0,1.0,1.0,0,0.0,0.5,3,0,0,0,238403.3,319340.0,0,0
4158,1550668,1677,0.0,0.0,81,425955.0,0.0,1.0,0.03704,0,0.0,0.12345999999999999,0,0,0,0,164354.0,245583.7,105152122,0
1524,1428017,363,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.13402,3,13,0,1,74880.0,156600.0,0,1
2491,1406474,2236,0.0,0.0,7,305422.0,0.0,1.0,1.0,0,0.0,0.28570999999999996,3,13,0,1,59463.0,107371.14,0,1
2193,1502505,1213,0.00082,0.0,15,143155.0,0.0,1.0,0.9333299999999999,0,0.0,0.2,0,0,0,0,113472.0,152714.2,0,0
4096,1409620,129,0.0,0.0,66,253836.0,0.0,1.0,1.0,0,0.0,0.21211999999999998,3,13,0,0,181500.0,184800.0,0,1
1015,1473240,28,0.0,0.0,1,199000.0,0.0,1.0,1.0,0,0.0,1.0,1,0,0,0,199000.0,199044.12,0,0
5124,1570043,1732,0.0,0.0,2,141790.0,0.0,1.0,0.5,0,0.0,0.5,3,13,0,0,236592.72,335182.0,172313143,0
1493,1412348,773,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.18899999999999997,3,13,0,0,149956.0,216160.53,0,1
1484,1444338,741,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.15464,3,13,0,0,193955.0,241142.1,0,1
3065,1397080,9,0.0,0.0,44,217089.0,0.0,1.0,1.0,0,0.0,0.22726999999999997,3,8,0,0,124400.0,137299.2,0,1
2871,1521631,6408,0.0,0.0,7,403034.0,0.0,1.0,1.0,0,0.0,0.42857,3,0,0,0,165261.36,208241.64,0,0
9,1392433,716,0.00279,0.0,2,2339422.0,0.0,1.0,1.0,0,1.0,0.5,3,0,0,0,3716273.3,0.0,0,0
4216,1397849,52,0.0,0.0,14,271011.0,0.0,0.85714,0.85714,0,0.0,0.07143,3,31,0,0,54800.0,54800.0,0,1
1838,1493073,2643,0.0,0.0,1,114216.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,114216.8,114216.8,0,0
4804,1563985,64,0.0,0.0,12,110731.0,0.0,1.0,0.16667,0,0.0,0.33333,3,0,0,0,60382.0,97438.0,869019190,0
255,1444696,38,0.0,0.0,210,446897.0,0.0,1.0,1.0,0,0.0,0.052379999999999996,3,13,0,0,1692460.0,1692460.0,0,0
1101,1411653,796,0.00126,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.08134,3,13,0,0,567177.86,570028.0,0,1
5713,1594401,237,0.0,0.0,3,254378.0,0.0,1.0,0.33333,0,0.0,0.33333,1,8,0,0,533647.92,533647.92,432211140,0
3324,1532382,27,0.0,0.0,27,374407.0,0.0,1.0,0.03704,0,0.0,0.07407000000000001,0,0,0,0,145190.0,145190.0,102013122,0
1790,1387918,1970,0.0,0.0,13,68457.0,0.0,1.0,1.0,0,0.0,0.07692,3,13,0,0,29040.0,36720.0,0,1
1581,1487512,90,0.0,0.0,32,1057710.0,0.0,1.0,1.0,0,0.0,0.78125,3,0,0,0,934808.0,934808.0,0,0
5239,1420590,1101,0.0,0.0,9,5120477.0,0.0,1.0,1.0,0,0.0,0.11110999999999999,3,13,0,0,1505838.38,1585093.03,0,1
924,1469681,211,0.0,0.0,44,283375.0,0.0,1.0,1.0,0,0.0,0.06817999999999999,3,0,0,0,65400.0,65583.68,0,0
2779,1518991,753,0.00133,0.0,1,449385.0,0.0,1.0,1.0,0,0.0,1.0,3,45,0,1,449385.39,1564995.0,0,0
4781,1400540,561,0.0,0.0,56,190085.0,0.0,1.0,1.0,0,0.0,0.10714000000000001,3,13,0,0,22020.0,22150.0,0,1
1967,1417856,56,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.00784,1,0,0,0,31500.0,42967.0,0,1
206,1398341,2157,0.0,0.0,14,285805.0,0.0,1.0,1.0,0,0.0,0.07143,3,13,0,0,248700.0,249900.0,0,1
5320,1575064,5428,0.0,0.0,1,54981.0,0.0,1.0,1.0,0,0.0,1.0,1,8,0,0,54981.0,82350.0,108423190,0
1387,1404901,34,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.09622,3,13,0,0,61476.0,71628.0,0,1
1177,1400874,648,0.0,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.07656,3,13,0,0,44500.0,49660.0,0,1
116,1386010,2236,0.0,0.0,4,401619.0,0.0,1.0,1.0,0,0.0,0.25,3,13,0,0,1333510.0,0.0,0,1
3775,1540752,1970,0.0,0.0,19,52938.0,0.0,1.0,1.0,0,0.0,0.31579,3,0,0,0,74558.0,0.0,0,0
4835,1564236,682,0.0,0.0,20,898715.0,0.0,0.9,0.05,0,0.0,0.15,3,0,0,0,200000.0,200000.0,869015000,0
4964,1566722,220,0.0,0.0,67,50506.0,0.0,1.0,0.0,0,0.0,0.23881,2,8,0,1,38612.4,69999.14,204131121,0
5062,1397062,22,0.0,0.0,1,157500.0,0.0,1.0,1.0,0,0.0,1.0,3,5,0,0,157500.0,157500.0,0,1
539,1457019,15,0.0,0.0,84,161418.0,0.0,1.0,1.0,0,0.0,0.2619,3,13,0,0,140748.0,189352.0,0,0
1558,1399095,19,0.0,0.0,16,255845.0,0.0,1.0,1.0,0,0.0,0.3125,3,19,0,0,470000.0,498490.0,0,1
2745,1517987,162,0.0,0.0,3,1430729.0,0.0,1.0,1.0,0,0.0,0.33333,3,45,0,0,1206910.88,1611363.0,0,0
3719,1540085,682,0.0,0.0,19,266565.0,0.0,1.0,1.0,0,0.0,0.21053000000000002,3,0,0,0,357728.85,0.0,0,0
893,1390680,67,0.0,0.0,116,83683.0,0.0,1.0,1.0,0,0.0,0.19827999999999998,3,13,0,0,75516.0,75516.0,0,1
3417,1392535,34,0.0,0.0,21,109690.0,0.0,1.0,1.0,0,0.0,0.28570999999999996,3,13,0,0,102340.0,110827.86,0,1
4468,1558261,124,0.0,0.0,104,193100.0,0.0,1.0,0.03846,0,0.0,0.07692,0,0,0,0,298949.74,300452.0,101139140,0
667,1461621,170,0.0,0.0,3,293820.0,0.0,1.0,1.0,0,0.0,0.66667,3,0,0,0,189620.0,197804.0,0,0
1650,1387427,43,0.0,0.0,13,300183.0,0.0,1.0,1.0,0,0.0,0.15385,3,31,0,0,22446.0,22660.0,0,1
2625,1388991,2398,0.0,0.0,3,209493.0,0.0,1.0,1.0,0,0.0,0.66667,3,9,0,0,59909.96,69407.27,0,1
5063,1568407,85,0.0,0.0,19,143412.0,0.0,1.0,0.10525999999999999,0,0.0,0.31579,0,0,0,0,85255.46,115993.87,108112110,0
5114,1397253,1677,0.0,0.0,13,80181.0,0.0,1.0,1.0,0,0.0,0.07692,3,7,0,0,345026.0,349334.0,0,1
5066,1397107,96,0.0,0.0,1,90650.0,0.0,1.0,1.0,0,0.0,0.0,3,19,0,0,403662.2,0.0,0,1
1353,1484963,2697,0.0,0.0,6,103283.0,0.0,1.0,1.0,0,0.0,0.16667,3,0,0,0,148000.0,148000.0,0,0
1189,1411969,2398,0.0,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.09569,3,13,0,0,539050.0,542185.6,0,1
5725,1417566,2697,0.0,0.0,57,163285.0,0.0,1.0,1.0,0,0.0,0.19297999999999998,3,13,0,0,92000.0,0.0,0,1
2738,1453767,742,0.0,0.0,42,145466.0,0.0,1.0,1.0,0,0.0,0.2619,3,13,0,0,89375.0,104625.0,0,1
2703,1517296,16,0.0,0.0,1,699206.0,0.0,1.0,1.0,0,0.0,1.0,3,45,0,0,699206.4,702720.0,0,0
3330,1532386,871,0.0,0.0,4,192432.0,0.0,1.0,0.25,0,0.0,0.25,3,0,0,0,75287.75,100383.75,12212000,0
2129,1390536,43,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.3098,1,0,0,0,213520.0,0.0,0,1
3668,1413369,581,0.0,0.0,246,295662.0,0.0,1.0,1.0,0,0.0,0.06911,3,19,0,1,21240.0,40000.0,0,1
3584,1537873,27,0.0,0.0,23,93553.0,0.0,1.0,0.95652,0,0.0,0.04348,0,0,0,0,198178.9,0.0,0,0
5330,1398102,5,0.0,0.0,7,231471.0,0.0,1.0,1.0,0,0.0,0.14286,3,19,0,0,110000.0,110000.0,0,1
5645,1593038,43,0.0,0.0,41,129048.0,0.0,1.0,0.07317,0,0.0,0.024390000000000002,0,13,0,0,1141816.51,1148708.76,11332000,0
3376,1533099,153,0.0,0.0,35,3315338.0,0.0,1.0,0.08571000000000001,0,0.0,0.08571000000000001,3,0,0,0,64800.0,64800.0,493121110,0
1256,1481794,2697,0.0,0.0,21,642070.0,0.0,1.0,1.0,0,0.0,0.09523999999999999,1,0,0,0,158997.4,203692.36,0,0
264,1425362,90,0.0,0.0,43,200380.0,0.0,1.0,1.0,0,0.0,0.11628,3,7,0,0,46080.0,46080.0,0,1
3522,1391871,2398,0.0,0.0,2,249980.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,141960.0,0.0,0,1
5348,1575605,27,0.0,0.0,1,89474.0,0.0,1.0,1.0,0,0.0,1.0,3,37,0,0,89474.0,93764.68,103911000,0
5094,1397209,194,0.00515,0.0,11,352923.0,0.0,1.0,1.0,0,0.0,0.09091,3,31,0,0,248700.0,293486.0,0,1
5216,1398954,116,0.0,0.0,10,274083.0,0.0,1.0,1.0,0,0.0,0.1,3,13,0,0,38000.0,39785.78,0,1
4175,1551306,131,0.0,0.0,81,425955.0,0.0,1.0,0.01235,0,0.0,0.25926,0,0,0,0,397005.0,399000.0,101131130,0
4910,1565706,1771,0.0,0.0,59,203111.0,0.0,1.0,0.10169,0,0.0,0.01695,2,8,0,0,1952575.8,1962867.18,11342000,0
1852,1493553,5428,0.0,0.0,8,60933.0,0.0,1.0,1.0,0,0.0,0.25,3,0,0,0,45200.0,47333.33,0,0
390,1441394,42,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.12721,3,7,0,0,108700.0,108700.0,0,1
5825,1434180,591,0.0,0.0,90,132106.0,0.0,1.0,0.9888899999999999,0,0.0,0.06667000000000001,3,13,0,0,299333.7,304000.0,0,1
2105,1500065,5428,0.0,0.0,92,169200.0,0.0,1.0,0.6087,0,0.0,0.04348,3,0,0,0,18627.0,25024.98,0,0
133,1432787,203,0.0,0.0,8,2349810.0,0.0,1.0,1.0,0,0.0,0.125,3,13,0,0,1088985.79,1095985.61,0,0
5029,1567948,357,0.0028,0.0,198,484364.0,0.0,1.0,0.0303,0,0.0,0.12120999999999998,0,0,0,0,567158.74,567158.74,439990190,0
928,1469864,648,0.0,0.0,1,302750.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,302750.0,499364.0,0,0
823,1466007,64,0.0,0.0,13,56087.0,0.0,1.0,1.0,0,0.0,0.07692,3,0,0,0,44100.0,44199.0,0,0
1651,1415760,43,0.0,0.0,13,300183.0,0.0,1.0,1.0,0,0.0,0.23076999999999998,3,31,0,0,60130.01,60150.0,0,1
1531,1486770,452,0.0,0.0,21,185002.0,0.0,1.0,1.0,0,0.0,0.047619999999999996,3,0,0,0,27507.2,41567.8,0,0
1214,1480313,648,0.0,0.0,2,1649364.0,0.0,1.0,0.5,0,0.0,0.5,3,0,0,0,3215786.92,4790581.84,0,0
504,1455729,420,0.0,0.0,44,73882.0,0.0,1.0,1.0,0,0.0,0.36364,3,13,0,0,112350.0,169860.0,0,0
4268,1452264,1211,0.0,0.0,35,84348.0,0.0,1.0,1.0,0,0.0,0.14286,3,7,0,0,61311.5,73572.1,0,1
604,1419712,50,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.15548,3,7,0,0,308175.0,308175.0,0,1
3072,1526114,19,0.0,0.0,3,328713.0,0.0,1.0,1.0,0,0.0,0.66667,3,45,0,0,465681.0,674900.0,0,0
4230,1406693,103,0.0,0.0,2,499960.0,0.0,1.0,1.0,0,0.0,1.0,3,38,0,0,499960.0,499999.0,0,1
3656,1445098,581,0.0,0.0,246,295662.0,0.0,1.0,1.0,0,0.0,0.048780000000000004,3,19,0,0,35329.2,50000.0,0,1
3164,1539489,25,0.0,0.0,20,270405.0,0.0,1.0,1.0,0,0.0,0.1,3,0,0,0,45292.48,0.0,0,1
2723,1393197,2110,0.0,0.0,42,145466.0,0.0,1.0,1.0,0,0.0,0.07143,3,13,0,0,407320.0,425000.0,0,1
693,1389557,36,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.18198,3,7,0,0,443800.0,0.0,0,1
3352,1459803,119,0.0,0.0,12,1043479.0,0.0,1.0,1.0,0,0.0,0.25,3,13,0,0,248387.5,276954.0,0,1
3709,1539940,2110,0.0,0.0,165,1677335.0,0.0,0.85455,0.8727299999999999,0,0.0,0.11515,3,0,0,0,298140.0,0.0,0,0
5739,1413945,365,0.0,0.0,10,182498.0,0.0,1.0,1.0,0,0.0,0.2,3,34,0,1,30500.0,57250.0,0,1
4849,1564560,35,0.0,0.0,1,415574.0,0.0,1.0,1.0,0,0.0,1.0,0,0,0,0,415574.2,509907.0,433919190,0
4748,1563406,71,0.0,0.0,46,125089.0,0.0,1.0,0.04348,0,0.0,0.13043,0,0,0,0,84778.88,124675.0,11312120,0
4268,1554737,1677,0.0,0.0,2,108386.0,0.0,1.0,0.5,0,0.0,0.5,3,170,0,1,61200.0,112739.4,869015000,0
5854,1593481,682,0.0,0.0,90,132106.0,0.0,1.0,0.0,0,0.0,0.04444,3,13,0,0,22225.1,23395.0,212010146,1
2981,1389924,49,0.0,0.0,2,42531.0,0.0,1.0,1.0,0,0.0,0.5,3,1,0,0,81421.5,105060.0,0,1
4186,1551704,1677,0.0,0.0,81,425955.0,0.0,1.0,0.02469,0,0.0,0.17284000000000002,0,0,0,0,309440.0,321600.0,105152114,0
4487,1406754,1200,0.0,0.0,3,31525.0,0.0,1.0,1.0,0,0.0,0.33333,3,31,0,1,54250.0,98325.0,0,1
5301,1574148,357,0.0028,0.0,1849,791955.0,0.0011,0.99513,0.09627000000000001,0,0.0,0.013519999999999999,3,48,0,0,15000.0,0.0,351410000,0
2923,1522882,1694,0.00118,0.0,91,528814.0,0.0,1.0,1.0,0,0.0,0.13187000000000001,3,0,0,0,64100.0,65809.35,0,0
662,1434686,40,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.09894,3,7,0,0,600915.0,600915.0,0,1
1810,1492209,682,0.0,0.0,77,345039.0,0.0,0.98701,1.0,0,0.0,0.1039,3,0,0,0,127711.86,129656.7,0,0
3486,1535200,364,0.0,0.0,2,494178.0,0.0,1.0,0.5,0,0.0,1.0,3,13,0,0,489432.0,489432.0,192021311,0
1494,1433851,591,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.17869000000000002,3,13,0,0,147530.0,172000.0,0,1
3141,1528288,1677,0.0,0.0,182,635875.0,0.0,1.0,0.95604,0,0.0,0.07143,3,66,0,0,104628.15,113170.0,0,0
4099,1435800,118,0.0,0.0,66,253836.0,0.0,1.0,1.0,0,0.0,0.25758000000000003,3,13,0,0,135000.0,136000.0,0,1
3427,1437303,34,0.0,0.0,21,109690.0,0.0,1.0,1.0,0,0.0,0.19047999999999998,3,13,0,0,126627.0,142309.7,0,1
1324,1484168,365,0.0,0.0,6,215996.0,0.0,1.0,1.0,0,0.0,0.16667,3,0,0,0,363190.0,418699.0,0,0
4312,1556294,52,0.0,0.0,16,457855.0,0.0,1.0,0.125,0,0.0,0.125,0,0,0,0,246857.6,289380.0,12212000,0
1569,1387165,1639,0.0,0.0,10,1048988.0,0.0,1.0,1.0,0,0.0,0.3,3,13,0,0,2515260.0,0.0,0,1
2778,1389214,716,0.00279,0.0,10,291600.0,0.0,1.0,1.0,0,0.0,0.1,3,13,0,0,664843.86,664843.86,0,1
3952,1393172,45,0.0,0.0,2,4904250.0,0.0,1.0,1.0,0,0.0,0.5,3,19,0,0,8256000.0,0.0,0,1
2767,1389190,2110,0.0,0.0,26,263218.0,0.0,1.0,1.0,0,0.0,0.30769,3,13,0,0,107125.0,143750.0,0,1
5501,1412690,131,0.0,0.0,3,82390.0,0.0,1.0,1.0,0,0.0,0.33333,3,13,0,0,51180.0,51237.0,0,1
4128,1430614,186,0.0,0.0,5,377497.0,0.0,1.0,1.0,0,0.0,0.2,3,7,0,0,147000.0,150000.0,0,1
3660,1431562,996,0.0,0.0,246,295662.0,0.0,1.0,1.0,0,0.0,0.07317,3,19,0,0,195000.0,250000.0,0,1
4659,1395464,66,0.0,0.0,1,82500.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,82500.0,106900.0,0,1
5541,1589807,159,0.0,0.0,17,104514.0,0.0,1.0,0.9411799999999999,0,0.0,0.11765,3,13,0,0,3750.33,4108.0,103925110,0
246,1395757,48,0.0,0.0,43,200380.0,0.0,1.0,1.0,0,0.0,0.23256,3,7,0,0,195840.0,195840.0,0,1
1540,1486892,796,0.00126,0.0,1,615320.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,615320.84,999993.8,0,0
3489,1450246,28,0.0,0.0,38,98779.0,0.0,1.0,1.0,0,0.0,0.21053000000000002,3,13,0,0,76830.0,101000.0,0,1
2681,1516863,2256,0.0,0.0,144,194632.0,0.0,1.0,0.92361,0,0.0,0.17361,0,0,0,0,105109.67,165527.39,0,0
5858,1407835,65,0.0,0.0,10,75935.0,0.0,1.0,1.0,0,0.0,0.1,3,19,0,0,14800.0,17250.7,0,1
5276,1399707,301,0.0,0.0,10,182758.0,0.0,1.0,1.0,0,0.0,0.2,3,13,0,0,131687.0,210000.0,0,1
387,1459190,23,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.16254000000000002,3,7,0,0,136800.0,136800.0,0,1
1191,1480006,59,0.0,0.0,6,250802.0,0.0,1.0,1.0,0,0.0,0.33333,3,0,0,0,156720.0,207630.6,0,0
5293,1573947,996,0.0,0.0,1,211907.0,0.0,1.0,1.0,0,0.0,1.0,1,8,0,0,211907.77,212972.64,11921150,0
1542,1486943,69,0.0,0.0,3,158960.0,0.0,1.0,1.0,0,0.0,0.66667,3,0,0,0,177600.0,181320.0,0,0
1131,1403696,1922,0.0,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.01914,3,13,0,0,1366799.66,1461817.82,0,1
2539,1514029,306,0.0,0.0,126,172281.0,0.0,1.0,0.8254,0,0.0,0.03175,2,8,0,0,9440.58,12844.35,0,0
953,1470862,143,0.0,0.0,2,782745.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,775016.87,920176.0,0,0
1316,1434023,773,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.02405,3,13,0,0,20250.0,25593.75,0,1
805,1459246,13,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.16254000000000002,3,7,0,0,136800.0,136800.0,0,1
4846,1564502,71,0.0,0.0,25,140965.0,0.0,1.0,0.24,0,0.0,0.2,0,0,0,1,145727.2,285455.0,105140330,0
875,1390757,20,0.0,0.0,116,83683.0,0.0,1.0,1.0,0,0.0,0.21552,3,13,0,0,73200.0,90000.0,0,1
2086,1417966,59,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.050980000000000004,1,0,0,0,64740.0,72300.0,0,1
4330,1556294,52,0.0,0.0,16,457855.0,0.0,1.0,0.125,0,0.0,0.125,0,0,0,0,246857.6,289380.0,101315111,0
3000,1390043,133,0.0,0.0,1,6528.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,6528.64,0.0,0,1
5334,1575605,27,0.0,0.0,1,89474.0,0.0,1.0,1.0,0,0.0,1.0,3,37,0,0,89474.0,93764.68,11319000,0
1405,1428591,2256,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.19931,3,13,0,0,131160.0,210900.0,0,1
3428,1393335,34,0.0,0.0,21,109690.0,0.0,1.0,1.0,0,0.0,0.2381,3,13,0,0,77800.0,99696.67,0,1
4729,1563364,572,0.0,0.0,5,121450.0,0.0,1.0,0.2,0,0.0,0.2,0,0,0,0,228450.0,231931.42,103917119,0
615,1433134,45,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.16608,3,7,0,0,467005.0,467005.0,0,1
5265,1446357,1732,0.0,0.0,17,88242.0,0.0,1.0,1.0,0,0.0,0.29412,3,7,0,0,152490.0,203502.0,0,1
5305,1574170,1661,0.0,0.0,12,39032.0,0.0,1.0,0.08333,0,0.0,0.16667,3,13,0,1,53813.19,294463.68,212010191,0
5161,1570785,93,0.0,0.0,113,208164.0,0.0,0.99115,0.0354,0,0.0,0.13274,3,13,0,0,222152.7,223269.05,11343110,0
1936,1425799,49,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.12549000000000002,1,0,0,0,405305.0,499961.86,0,1
2156,1501370,77,0.0,0.0,27,216359.0,0.0,1.0,0.96296,0,0.0,0.14815,3,0,0,1,239468.0,460523.38,0,0
1062,1475678,648,0.0,0.0,2,742868.0,0.0,1.0,1.0,0,0.0,0.5,3,0,0,1,1213478.0,2092231.61,0,0
4892,1396919,48,0.0,0.0,2,145184.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,92369.0,108995.8,0,1
1167,1479208,2697,0.0,0.0,47,118191.0,0.0,1.0,1.0,0,0.0,0.23404,3,7,0,0,83873.28,125184.0,0,0
3636,1538859,18,0.0,0.0,108,631993.0,0.0,1.0,0.96296,0,0.0,0.08333,3,0,0,0,100600.7,0.0,0,0
1726,1391931,116,0.0,0.0,81,220770.0,0.0,1.0,1.0,0,0.0,0.20988,3,13,0,0,140850.0,147000.0,0,1
5588,1590474,27,0.0,0.0,85,166644.0,0.0,1.0,0.023530000000000002,0,0.0,0.10588,1,8,0,0,60224.0,60527.0,107311110,0
