"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","supType","orgForm","price_higher_pmp","price_too_low","price","pmp","okpd","cntr_result"
1396238,630,0.00317,0,3,290290,0,1,1,0,0,0.33333,3,13,0,0,600000.00,930000.00,"0",1
1392471,280,0,0,11,504768,0,1,1,0,0,0.36364,3,13,0,0,289469.07,368729.00,"0",1
1393089,1017,0,0,15,249276,0,1,1,0,0,0.26667,3,13,0,0,486224.90,503860.00,"0",1
1392906,131,0,0,7,3816307,0,1,1,0,0,0.28571,3,13,0,1,743934.33,1358747.58,"0",1
1393347,259,0.00386,0,2,640000,0,1,1,0,0,0.5,3,13,0,0,1100000.00,1100000.00,"0",1
1392883,172,0,0,1,880000,0,1,1,0,0,1,3,13,0,0,880000.00,880000.00,"0",1
1393247,259,0.00386,0,3,1242111,0,1,1,0,0,0.66667,3,13,0,0,1040000.00,1040000.00,"0",1
1393078,280,0,0,1,652720,0,1,1,0,0,1,3,1,0,0,652720.00,656000.00,"0",1
1393212,215,0,0,3,723954,0,1,0.66667,0,0,0.66667,3,13,0,0,838525.27,1094945.01,"0",1
1393138,1017,0,0,1,205000,0,1,1,0,0,1,3,13,0,0,205000.00,300000.00,"0",1
1393255,177,0,0,47,199444,0,1,1,0,0,0.10638,3,13,0,0,49400.00,52000.00,"0",1
1394950,581,0,0,1,400000,0,1,1,0,0,1,3,8,0,0,400000.00,400000.00,"0",1
1393982,2236,0,0,5,1393542,0,1,1,0,0,0.4,3,13,0,0,2440992.00,2950400.00,"0",1
1393899,2157,0,0,1,184524,0,1,1,0,0,1,3,7,0,1,184524.88,411877.58,"0",1
1395333,280,0,0,3,357986,0,1,1,0,0,0.33333,3,13,0,0,708958.39,712521.00,"0",1
1394051,177,0,0,1,123505,0,1,1,0,0,1,3,13,0,0,123505.80,164200.00,"0",1
1394048,177,0,0,34,214902,0,1,1,0,0,0.20588,3,13,0,0,70000.00,70000.00,"0",1
1394165,280,0,0,12,604519,0,1,1,0,0,0.25,3,8,0,0,666650.00,670000.00,"0",1
1394417,561,0,0,2,48900,0,1,1,0,0,0.5,3,7,0,0,96000.00,96000.00,"0",1
1392511,172,0,0,2,363915,0,1,1,0,0,0.5,3,13,0,0,438830.20,500000.00,"0",1
1392382,320,0,0,2,294251,0,1,1,0,0,0.5,3,13,0,0,46894.70,52000.00,"0",1
1392024,133,0.00752,0,2,216310,0,1,1,0,0,1,3,9,0,0,220800.00,249600.00,"0",1
1392708,167,0,0,1,111000,0,1,1,0,0,1,3,13,0,0,111000.00,150000.00,"0",1
1393232,320,0,0,1,313973,0,1,1,0,0,1,3,33,0,0,313973.00,470000.00,"0",1
1392522,219,0,0,3,160186,0,1,1,0,0,0.33333,3,8,0,0,61680.00,100400.00,"0",1
1392637,219,0,0,1,499500,0,1,1,0,0,1,3,13,0,0,499500.00,500000.00,"0",1
1391792,955,0,0,3,123289,0,1,1,0,0,0.66667,3,8,0,0,134791.00,135000.00,"0",1
1392113,195,0,0,61,410296,0,1,1,0,0,0.2623,1,0,0,0,75635.00,102000.00,"0",1
1393264,33,0,0,2,35209,0,1,1,0,0,0.5,3,13,0,0,29999.90,31000.00,"0",1
1393427,61,0,0,7,115831,0,1,1,0,0,0.14286,3,13,0,0,276362.00,330000.00,"0",1
1392339,131,0,0,22,138315,0,1,1,0,0,0.36364,3,13,0,1,39500.00,98336.48,"0",1
1392531,2157,0,0,3,17755,0,1,1,0,0,0.33333,1,0,0,0,33757.10,34500.00,"0",1
1393178,177,0,0,1,18900,0,1,1,0,0,1,3,13,0,0,18900.00,19200.00,"0",1
1393092,955,0,0,15,115951,0,1,1,0,0,0.2,3,13,0,0,15087.00,15125.00,"0",1
1393341,770,0,0,2,192883,0,1,1,0,0,0.5,3,13,0,0,265182.87,382307.34,"0",1
1392371,955,0,0,2,61700,0,1,1,0,0,0.5,3,13,0,0,35200.00,49500.00,"0",1
1392780,613,0,0,2,35500,0,1,1,0,0,0.5,1,0,0,0,24500.00,25000.00,"0",1
1393195,43,0,0,1,268000,0,1,1,0,0,1,3,13,0,1,268000.00,499000.00,"0",1
1393029,289,0,0,35,86799,0,1,0.97143,0,0,0.11429,3,13,0,0,39894.85,66000.00,"0",1
1392977,2157,0,0,5,28150,0,1,1,0,0,0.2,3,13,0,0,34020.00,35000.00,"0",1
1393332,630,0.00317,0,2,469000,0,1,1,0,0,1,3,13,0,0,461000.00,493830.00,"0",1
1393453,117,0,0,7,286757,0,1,1,0,0,0.28571,3,13,0,0,145500.00,150000.00,"0",1
1393006,167,0,0,1,51000,0,1,1,0,0,1,3,13,0,0,51000.00,53800.00,"0",1
1392978,2157,0,0,1,70000,0,1,1,0,0,1,3,8,0,0,70000.00,77000.00,"0",1
1393353,2157,0,0,1,152000,0,1,1,0,0,1,3,8,0,0,152000.00,160000.00,"0",1
1392814,613,0,0,4,73418,0,1,1,0,0,0.25,1,0,0,0,41300.00,43000.00,"0",1
1393124,122,0,0,3,38324,0,1,1,0,0,0.33333,3,13,0,0,54990.00,55000.00,"0",1
1400008,13,0,0,13,296100,0,1,1,0,0,0.07692,3,19,0,0,41656.36,42000.00,"0",1
