"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","supType","orgForm","price_higher_pmp","price_too_low","price","pmp","okpd","cntr_result"
1530234,742,0,0,88,242962,0,1,0.02273,0,0,0.06818,0,0,0,0,7834.86,7914.00,"212010157",0
1530276,420,0,0,5,180220,0,1,0.2,0,0,0.2,0,0,0,0,100000.00,118729.30,"204132119",0
1530292,741,0,0,1,120000,0,1,1,0,0,1,0,0,0,0,120000.00,140000.04,"683213000",0
1530297,741,0,0,104,193100,0,1,0.00962,0,0,0.08654,0,0,0,0,202674.00,203692.47,"012819000",0
1530297,741,0,0,104,193100,0,1,0.01923,0,0,0.08654,0,0,0,0,202674.00,203692.47,"089310114",0
1530297,741,0,0,104,193100,0,1,0.02885,0,0,0.08654,0,0,0,0,202674.00,203692.47,"103925110",0
1530297,741,0,0,104,193100,0,1,0.01923,0,0,0.08654,0,0,0,0,202674.00,203692.47,"106211190",0
1530297,741,0,0,104,193100,0,1,0.02885,0,0,0.08654,0,0,0,0,202674.00,203692.47,"108112120",0
1530297,741,0,0,104,193100,0,1,0.02885,0,0,0.08654,0,0,0,0,202674.00,203692.47,"108213000",0
1530297,741,0,0,104,193100,0,1,0.02885,0,0,0.08654,0,0,0,0,202674.00,203692.47,"108312110",0
1530297,741,0,0,104,193100,0,1,0.03846,0,0,0.08654,0,0,0,0,202674.00,203692.47,"108313120",0
1530297,741,0,0,104,193100,0,1,0.00962,0,0,0.08654,0,0,0,0,202674.00,203692.47,"108411000",0
1530297,741,0,0,104,193100,0,1,0.01923,0,0,0.08654,0,0,0,0,202674.00,203692.47,"108412150",0
1530297,741,0,0,104,193100,0,1,0.00962,0,0,0.08654,0,0,0,0,202674.00,203692.47,"108610131",0
1530297,741,0,0,104,193100,0,1,0.02885,0,0,0.08654,0,0,0,0,202674.00,203692.47,"108913111",0
1530297,741,0,0,104,193100,0,1,0.01923,0,0,0.08654,0,0,0,0,202674.00,203692.47,"108913112",0
1530297,741,0,0,104,193100,0,1,0.01923,0,0,0.08654,0,0,0,0,202674.00,203692.47,"201434231",0
1530377,1970,0,0,1,66745,0,1,1,0,0,1,0,0,0,1,66745.40,146390.40,"274015120",0
1530406,2398,0,0,192,226861,0,1,0.00521,0,0,0.09375,0,0,0,0,22274.00,24621.84,"212010213",0
1530429,204,0,0,1,4231873,0,1,0,0,0,1,0,0,0,0,4231873.15,4231873.15,"268099000",0
1530437,871,0,0,88,242962,0,1,0.02273,0,0,0.04545,0,0,0,0,172945.98,173815.06,"212010143",0
1530528,119,0,0,1,155055180,0,1,1,0,0,1,0,0,0,0,155055180.00,165255180.00,"412020180",0
1530536,211,0,0,2,150900,0,1,0.5,0,0,0.5,0,0,0,0,11800.00,14150.00,"683213110",0
